Season,Age,Team,Pos,No.,G,GS,Off_Snaps,Off%,Def_Snaps,Def%,ST_Snaps,ST%,Player,PlayerID
2025,23,NWE,RB,32,17,4,501,46%,0,0%,25,6%,TreVeyon Henderson,HendTr02
