Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2018,36,PIT,QB,16,16,452,675,5254,7.8,2327,5.1,3.4,2802,6.2,0,7,3,24,3.6,122,18.3,,,2.3,164,58,37,119,16.7,12,8.3,,,,,,,,,,Ben Roethlisberger,RoetBe00
2019,37,PIT,QB,2,2,35,62,576,9.3,158,4.5,2.5,193,5.5,2,0,0,7,11.3,12,19.4,44,71.0,2.3,17,14,2,18,27.7,1,7.0,0,0,0,0,0,0,1,8,,Ben Roethlisberger,RoetBe00
2020,38,PIT,QB,15,15,399,608,4220,6.9,1850,4.6,3.0,1953,4.9,13,2,0,39,6.4,91,15.0,463,76.4,2.1,175,42,51,106,17.0,3,7.0,26,85,25,85,1,0,48,234,AP CPoY-2,Ben Roethlisberger,RoetBe00
2021,39,PIT,QB,16,16,390,605,4055,6.7,1808,4.6,3.0,1932,5.0,13,6,2,30,5.0,111,18.6,451,75.5,2.2,145,44,38,120,18.6,3,6.0,23,52,21,51,1,1,90,587,,Ben Roethlisberger,RoetBe00
