Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2023,24,TEN,QB,9,9,0,0,0,0,0,0,7,2,-15,0,0.0,0,0,0,0,0,0,,Will Levis,LeviWi00
2024,25,TEN,QB,12,12,0,0,0,0,0,0,10,3,-20,0,0.0,0,0,0,0,0,0,,Will Levis,LeviWi00
