Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2023,24,TEN,QB,9,9,149,255,2695,10.6,1062,7.1,4.2,746,5.0,5,7,2,12,4.9,41,16.7,165,67.1,2.5,88,8,46,82,28.1,9,6.3,20,115,15,112,3,3,61,574,,Will Levis,LeviWi00
2024,25,TEN,QB,12,12,190,301,2575,8.6,1150,6.1,3.8,941,5.0,4,8,0,19,6.5,55,18.8,217,74.1,2.4,69,15,34,90,24.9,19,7.0,31,283,25,258,6,25,67,535,,Will Levis,LeviWi00
