Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2006,26,DAL,QB,16,10,0,0,0,0,0,0,9,3,-20,0,0.0,0,0,0,0,0,0,PB,Tony Romo,RomoTo00
2007,27,DAL,QB,16,16,0,0,0,0,0,0,10,5,-4,0,0.0,0,0,0,0,0,0,PB,Tony Romo,RomoTo00
2008,28,DAL,QB,13,13,0,0,0,0,0,0,13,3,-29,0,0.0,0,0,0,0,0,0,,Tony Romo,RomoTo00
2009,29,DAL,QB,16,16,0,0,0,0,0,0,6,2,-5,0,0.0,0,0,0,0,0,0,PB,Tony Romo,RomoTo00
2011,31,DAL,QB,16,16,0,0,0,0,0,0,6,6,-3,0,0.0,0,0,0,0,0,0,,Tony Romo,RomoTo00
2012,32,DAL,QB,16,16,0,0,0,0,0,0,6,2,-15,0,0.0,0,0,0,0,0,0,,Tony Romo,RomoTo00
2013,33,DAL,QB,15,15,0,0,0,0,0,0,4,4,-6,0,0.0,0,0,0,,,0,,Tony Romo,RomoTo00
2014,34,DAL,QB,15,15,0,0,0,0,0,0,7,3,-13,0,0.0,0,0,0,0,0,0,"PB,AP-2,AP MVP-3,AP OPoY-5",Tony Romo,RomoTo00
2015,35,DAL,QB,4,4,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,Tony Romo,RomoTo00
