Season,Age,Team,Pos,G,GS,Def_Int,Def_Int_Yds,Def_Int_TD,Def_Int_Lng,PD,FF,Fmb,FR,FR_Yds,FR_TD,Sk,Tkl_Comb,Tkl_Solo,Tkl_Ast,TFL,QBHits,Sfty,awards,Player,PlayerID
2015,23,3TM,RB,11,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,Raheem Mostert,MostRa00
2017,25,SFO,RB,11,0,0,0,0,0,0,0,1,0,0,0,0.0,8,8,0,0,0,0,,Raheem Mostert,MostRa00
2018,26,SFO,RB,9,0,0,0,0,0,0,0,1,0,0,0,0.0,6,6,0,0,0,0,,Raheem Mostert,MostRa00
2019,27,SFO,RB,16,0,0,0,0,0,0,0,2,2,0,0,0.0,11,8,3,0,0,0,,Raheem Mostert,MostRa00
2020,28,SFO,RB,8,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,Raheem Mostert,MostRa00
2022,30,MIA,RB,16,14,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,Raheem Mostert,MostRa00
2023,31,MIA,RB,15,15,0,0,0,0,0,0,4,1,-1,0,0.0,0,0,0,0,0,0,PB,Raheem Mostert,MostRa00
2024,32,MIA,RB,13,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,Raheem Mostert,MostRa00
