Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2020,22,BAL,RB,15,1,134,805,9,38,56.7,72,6.0,53.7,8.9,24,18,120,6.7,0,4,37.5,19,1.2,8.0,75.0,5.0,152,6.1,925,9,2,7,,J.K. Dobbins,DobbJK00
2022,24,BAL,RB,8,8,92,520,2,29,57.6,44,5.7,65.0,11.5,8,7,42,6.0,1,6,62.5,20,0.9,5.3,87.5,5.3,99,5.7,562,3,0,4,,J.K. Dobbins,DobbJK00
2023,25,BAL,RB,1,1,8,22,1,1,50.0,4,2.8,22.0,8.0,3,2,15,7.5,0,0,66.7,10,2.0,15.0,66.7,5.0,10,3.7,37,1,0,0,,J.K. Dobbins,DobbJK00
2024,26,LAC,RB,13,11,195,905,9,49,42.6,61,4.6,69.6,15.0,38,32,153,4.8,0,6,26.3,15,2.5,11.8,84.2,4.0,227,4.7,1058,9,0,7,AP CPoY-2,J.K. Dobbins,DobbJK00
2025,27,DEN,RB,10,9,153,772,4,37,53.6,41,5.0,77.2,15.3,14,11,37,3.4,0,0,35.7,9,1.1,3.7,78.6,2.6,164,4.9,809,4,0,5,,J.K. Dobbins,DobbJK00
