Season,Age,Team,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds_Lost,Sk%,NY/A,ANY/A,4QC,GWD,AV,Awards,Player,PlayerID
2024,24,WAS,QB,17,17,12-5-0,331,480,69.0,3568,25,5.2,9,1.9,213,47.1,86,7.4,7.63,10.8,209.9,100.1,67.7,47,238,8.92,6.32,6.50,4,4,20,"PB,AP MVP-7,AP OPoY-17,AP ORoY-1",Jayden Daniels,DaniJa02
2025,25,WAS,QB,7,7,2-5-0,114,188,60.6,1262,8,4.3,3,1.6,59,44.7,50,6.7,6.85,11.1,180.3,88.1,44.7,18,79,8.74,5.74,5.86,0,0,6,,Jayden Daniels,DaniJa02
