Season,Age,Team,Lg,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,tackles_loss,QBHits,safety_md,awards,Player,PlayerID
2025,22,LVR,NFL,RB,14,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,Ashton Jeanty,JeanAs00
