Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,rec_success,rec_long,R/G,Y/G,catch_pct,Y/Tgt,Touch,yds_per_touch,yds_from_scrimmage,rush_receive_td,Fmb,av,awards,Player,PlayerID
2025,22,LVR,NFL,RB,17,17,266,975,5,44,41.0,64,3.7,57.4,15.6,73,55,346,6.3,5,13,45.2,60,3.2,20.4,75.3,4.7,321,4.1,1321,10,2,7,,Ashton Jeanty,JeanAs00
