Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2020,22,LAC,QB,15,15,0,0,0,0,0,0,8,3,-12,0,0.0,0,0,0,0,0,0,AP ORoY-1,Justin Herbert,HerbJu00
2021,23,LAC,QB,17,17,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,PB,Justin Herbert,HerbJu00
2022,24,LAC,QB,17,17,0,0,0,0,0,0,8,4,0,0,0.0,1,1,0,0,0,0,AP MVP-9,Justin Herbert,HerbJu00
2023,25,LAC,QB,13,13,0,0,0,0,0,0,4,3,-4,0,0.0,0,0,0,0,0,0,,Justin Herbert,HerbJu00
2024,26,LAC,QB,17,17,0,0,0,0,0,0,6,4,-6,0,0.0,0,0,0,0,0,0,"AP MVP-9,AP CPoY-12",Justin Herbert,HerbJu00
2025,27,LAC,QB,16,16,0,0,0,0,0,0,7,3,-7,0,0.0,0,0,0,0,0,0,PB,Justin Herbert,HerbJu00
