Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2018,22,BUF,QB,12,11,169,320,3508,11.0,1126,6.7,3.5,948,5.6,0,17,0,18,5.9,78,25.7,,,2.4,126,54,33,115,29.2,46,11.0,,,,,,,,,,Josh Allen,AlleJo02
2019,23,BUF,QB,16,16,271,461,4266,9.3,1758,6.5,3.8,1331,4.9,10,25,3,31,7.2,88,20.3,317,73.2,2.3,201,45,43,126,23.2,43,7.3,42,267,32,240,8,27,93,787,,Josh Allen,AlleJo02
2020,24,BUF,QB,16,16,396,572,4857,8.5,2692,6.8,4.7,1852,4.7,4,22,0,25,4.5,88,16.0,435,79.1,2.6,244,64,47,137,21.9,29,7.9,82,617,62,547,18,70,160,1501,"PB,AP-2,AP MVP-2,AP OPoY-4",Josh Allen,AlleJo02
2021,25,BUF,QB,17,17,409,646,5304,8.2,2664,6.5,4.1,1743,4.3,16,32,0,35,5.7,107,17.4,459,74.8,2.4,182,95,64,185,25.7,48,9.6,124,916,93,762,31,154,178,1643,,Josh Allen,AlleJo02
2022,26,BUF,QB,16,16,359,567,5205,9.2,2691,7.5,4.7,1592,4.4,14,18,1,37,6.8,91,16.6,404,73.7,2.5,144,41,40,114,17.4,57,9.4,69,493,62,471,5,22,145,1235,"PB,AP MVP-3,AP OPoY-8",Josh Allen,AlleJo02
2023,27,BUF,QB,17,17,385,579,5032,8.7,2337,6.1,4.0,1969,5.1,7,28,2,31,5.6,78,14.2,427,77.8,2.3,181,51,51,126,19.3,50,7.6,83,675,70,637,9,38,92,929,"AP MVP-5,AP OPoY-6",Josh Allen,AlleJo02
2024,28,BUF,QB,17,17,307,483,3836,7.9,1726,5.6,3.6,2005,6.5,9,22,1,20,4.3,86,18.7,344,74.8,2.4,136,37,37,88,16.4,41,8.9,51,404,39,335,11,69,90,794,"PB,AP-2,AP MVP-1,AP OPoY-6",Josh Allen,AlleJo02
2025,29,BUF,QB,14,14,284,406,2976,7.3,1512,5.3,3.7,1764,6.2,6,9,1,13,3.3,51,12.9,317,80.1,2.5,113,28,25,86,17.8,45,9.2,39,298,33,273,6,25,95,794,,Josh Allen,AlleJo02
