Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2008,21,BAL,RB,13,4,107,454,0,21,41.1,60,4.2,34.9,8.2,43,33,273,8.3,0,12,48.8,40,2.5,21.0,76.7,6.3,140,5.2,727,0,1,6,,Ray Rice,RiceRa00
2009,22,BAL,RB,16,15,254,1339,7,53,48.8,59,5.3,83.7,15.9,101,78,702,9.0,1,27,46.5,63,4.9,43.9,77.2,7.0,332,6.1,2041,8,3,18,"PB,AP-2",Ray Rice,RiceRa00
2010,23,BAL,RB,16,14,307,1220,5,53,43.3,50,4.0,76.3,19.2,83,63,556,8.8,1,23,42.2,34,3.9,34.8,75.9,6.7,370,4.8,1776,6,0,13,,Ray Rice,RiceRa00
2011,24,BAL,RB,16,16,291,1364,12,54,43.0,70,4.7,85.3,18.2,104,76,704,9.3,3,30,46.2,52,4.8,44.0,73.1,6.8,367,5.6,2068,15,2,16,"PB,AP-2",Ray Rice,RiceRa00
2012,25,BAL,RB,16,16,257,1143,9,52,43.2,46,4.4,71.4,16.1,83,61,478,7.8,1,24,42.2,43,3.8,29.9,73.5,5.8,318,5.1,1621,10,1,13,PB,Ray Rice,RiceRa00
2013,26,BAL,RB,15,15,214,660,4,28,33.6,47,3.1,44.0,14.3,72,58,321,5.5,0,13,37.5,22,3.9,21.4,80.6,4.5,272,3.6,981,4,2,3,,Ray Rice,RiceRa00
