player_id,player_name,season,week
00-0030107,T.Riddick,2018,10
00-0030107,T.Riddick,2018,11
00-0030107,T.Riddick,2018,12
00-0030107,T.Riddick,2018,13
00-0030107,T.Riddick,2018,14
00-0030107,T.Riddick,2018,15
00-0030107,T.Riddick,2018,16
00-0030107,T.Riddick,2020,13
00-0030107,T.Riddick,2020,17
00-0030108,R.Griffin,2015,17
00-0030108,R.Griffin,2015,18
00-0030108,R.Griffin,2016,1
00-0030108,R.Griffin,2016,2
00-0030108,R.Griffin,2016,3
00-0030108,R.Griffin,2016,4
00-0030108,R.Griffin,2016,5
00-0030108,R.Griffin,2016,6
00-0030108,R.Griffin,2016,7
00-0030108,R.Griffin,2016,8
00-0030108,R.Griffin,2016,10
00-0030108,R.Griffin,2016,11
00-0030108,R.Griffin,2016,12
00-0030108,R.Griffin,2016,13
00-0030108,R.Griffin,2016,14
00-0030108,R.Griffin,2016,15
00-0030108,R.Griffin,2016,16
00-0030108,R.Griffin,2016,17
00-0030108,R.Griffin,2016,18
00-0030108,R.Griffin,2016,19
00-0030108,R.Griffin,2017,1
00-0030108,R.Griffin,2017,3
00-0030108,R.Griffin,2017,4
00-0030108,R.Griffin,2017,5
00-0030108,R.Griffin,2017,6
00-0030108,R.Griffin,2017,8
00-0030108,R.Griffin,2018,1
00-0030108,R.Griffin,2018,2
00-0030108,R.Griffin,2018,3
00-0030108,R.Griffin,2018,4
00-0030108,R.Griffin,2018,5
00-0030108,R.Griffin,2018,6
00-0030108,R.Griffin,2018,9
00-0030108,R.Griffin,2018,12
00-0030108,R.Griffin,2018,13
00-0030108,R.Griffin,2018,14
00-0030108,R.Griffin,2018,15
00-0030108,R.Griffin,2018,16
00-0030108,R.Griffin,2018,17
00-0030108,R.Griffin,2018,18
00-0030108,R.Griffin,2019,1
00-0030108,R.Griffin,2019,2
00-0030108,R.Griffin,2019,3
00-0030108,R.Griffin,2019,5
00-0030108,R.Griffin,2019,6
00-0030108,R.Griffin,2019,7
00-0030108,R.Griffin,2019,8
00-0030108,R.Griffin,2019,9
00-0030108,R.Griffin,2019,10
00-0030108,R.Griffin,2019,11
00-0030108,R.Griffin,2019,12
00-0030108,R.Griffin,2019,13
00-0030108,R.Griffin,2019,14
00-0030108,R.Griffin,2020,3
00-0030108,R.Griffin,2020,4
00-0030108,R.Griffin,2020,6
00-0030108,R.Griffin,2020,9
00-0030108,R.Griffin,2020,13
00-0030108,R.Griffin,2021,1
00-0030108,R.Griffin,2021,2
00-0030108,R.Griffin,2021,3
00-0030108,R.Griffin,2021,4
00-0030108,R.Griffin,2021,5
00-0030108,R.Griffin,2021,7
00-0030108,R.Griffin,2021,8
00-0030108,R.Griffin,2021,9
00-0030108,R.Griffin,2021,10
00-0030108,R.Griffin,2021,11
00-0030108,R.Griffin,2021,12
00-0030108,R.Griffin,2021,13
00-0030108,R.Griffin,2021,14
00-0030108,R.Griffin,2021,15
00-0030108,R.Griffin,2022,1
00-0030108,R.Griffin,2022,2
00-0030108,R.Griffin,2022,5
00-0030108,R.Griffin,2022,6
00-0030108,R.Griffin,2022,7
00-0030108,R.Griffin,2022,16
00-0030108,R.Griffin,2022,17
00-0030112,T.Bohanon,2017,7
00-0030112,T.Bohanon,2017,9
00-0030112,T.Bohanon,2017,10
00-0030112,T.Bohanon,2017,18
00-0030112,T.Bohanon,2017,19
00-0030112,T.Bohanon,2017,20
00-0030112,T.Bohanon,2018,3
00-0030112,T.Bohanon,2018,5
00-0030112,T.Bohanon,2018,7
00-0030112,T.Bohanon,2018,10
00-0030112,T.Bohanon,2018,12
00-0030112,T.Bohanon,2018,14
00-0030112,T.Bohanon,2018,16
00-0030113,C.Johnson,2016,3
00-0030113,C.Johnson,2016,4
00-0030113,C.Johnson,2016,5
00-0030113,C.Johnson,2016,7
00-0030113,C.Johnson,2016,9
00-0030113,C.Johnson,2016,12
00-0030113,C.Johnson,2016,13
00-0030113,C.Johnson,2016,14
00-0030113,C.Johnson,2016,15
00-0030113,C.Johnson,2016,16
00-0030113,C.Johnson,2016,17
00-0030147,R.Shepard,2016,2
00-0030147,R.Shepard,2016,3
00-0030147,R.Shepard,2016,7
00-0030147,R.Shepard,2016,8
00-0030147,R.Shepard,2016,11
00-0030147,R.Shepard,2016,12
00-0030147,R.Shepard,2016,13
00-0030147,R.Shepard,2016,14
00-0030147,R.Shepard,2016,15
00-0030147,R.Shepard,2016,16
00-0030147,R.Shepard,2016,17
00-0030147,R.Shepard,2017,1
00-0030147,R.Shepard,2017,2
00-0030147,R.Shepard,2017,3
00-0030147,R.Shepard,2017,4
00-0030147,R.Shepard,2017,5
00-0030147,R.Shepard,2017,6
00-0030147,R.Shepard,2017,7
00-0030147,R.Shepard,2017,8
00-0030147,R.Shepard,2017,9
00-0030147,R.Shepard,2017,10
00-0030147,R.Shepard,2017,13
00-0030147,R.Shepard,2017,18
00-0030147,R.Shepard,2018,2
00-0030147,R.Shepard,2018,4
00-0030147,R.Shepard,2018,5
00-0030147,R.Shepard,2018,12
00-0030147,R.Shepard,2018,13
00-0030147,R.Shepard,2018,14
00-0030147,R.Shepard,2018,15
00-0030147,R.Shepard,2019,2
00-0030147,R.Shepard,2019,3
00-0030155,D.Harris,2016,2
00-0030155,D.Harris,2016,3
00-0030155,D.Harris,2016,4
00-0030155,D.Harris,2016,6
00-0030155,D.Harris,2016,7
00-0030155,D.Harris,2016,8
00-0030155,D.Harris,2016,9
00-0030155,D.Harris,2016,10
00-0030155,D.Harris,2016,12
00-0030155,D.Harris,2016,13
00-0030155,D.Harris,2016,16
00-0030155,D.Harris,2016,17
00-0030155,D.Harris,2016,19
00-0030155,D.Harris,2017,1
00-0030155,D.Harris,2017,4
00-0030155,D.Harris,2017,5
00-0030155,D.Harris,2017,6
00-0030155,D.Harris,2017,7
00-0030155,D.Harris,2017,8
00-0030155,D.Harris,2017,9
00-0030155,D.Harris,2017,11
00-0030155,D.Harris,2017,12
00-0030155,D.Harris,2017,14
00-0030155,D.Harris,2017,15
00-0030155,D.Harris,2017,16
00-0030155,D.Harris,2017,17
00-0030155,D.Harris,2017,18
00-0030155,D.Harris,2018,3
00-0030155,D.Harris,2018,4
00-0030155,D.Harris,2018,5
00-0030155,D.Harris,2018,7
00-0030155,D.Harris,2018,9
00-0030155,D.Harris,2018,11
00-0030155,D.Harris,2018,13
00-0030155,D.Harris,2018,14
00-0030155,D.Harris,2018,15
00-0030155,D.Harris,2018,16
00-0030155,D.Harris,2018,19
00-0030155,D.Harris,2018,20
00-0030155,D.Harris,2019,1
00-0030155,D.Harris,2019,2
00-0030155,D.Harris,2019,3
00-0030155,D.Harris,2019,5
00-0030155,D.Harris,2019,6
00-0030155,D.Harris,2019,8
00-0030155,D.Harris,2019,9
00-0030155,D.Harris,2019,10
00-0030155,D.Harris,2019,12
00-0030155,D.Harris,2019,13
00-0030155,D.Harris,2019,15
00-0030155,D.Harris,2019,16
00-0030155,D.Harris,2019,17
00-0030155,D.Harris,2020,1
00-0030155,D.Harris,2020,2
00-0030155,D.Harris,2020,3
00-0030155,D.Harris,2020,4
00-0030155,D.Harris,2020,5
00-0030155,D.Harris,2020,6
00-0030155,D.Harris,2020,7
00-0030155,D.Harris,2021,1
00-0030155,D.Harris,2021,13
00-0030155,D.Harris,2021,16
00-0030181,J.Doyle,2016,2
00-0030181,J.Doyle,2016,3
00-0030181,J.Doyle,2016,4
00-0030181,J.Doyle,2016,5
00-0030181,J.Doyle,2016,6
00-0030181,J.Doyle,2016,7
00-0030181,J.Doyle,2016,8
00-0030181,J.Doyle,2016,9
00-0030181,J.Doyle,2016,11
00-0030181,J.Doyle,2016,12
00-0030181,J.Doyle,2016,13
00-0030181,J.Doyle,2016,14
00-0030181,J.Doyle,2016,15
00-0030181,J.Doyle,2016,16
00-0030181,J.Doyle,2016,17
00-0030181,J.Doyle,2017,1
00-0030181,J.Doyle,2017,2
00-0030181,J.Doyle,2017,3
00-0030181,J.Doyle,2017,4
00-0030181,J.Doyle,2017,6
00-0030181,J.Doyle,2017,7
00-0030181,J.Doyle,2017,8
00-0030181,J.Doyle,2017,9
00-0030181,J.Doyle,2017,10
00-0030181,J.Doyle,2017,12
00-0030181,J.Doyle,2017,13
00-0030181,J.Doyle,2017,14
00-0030181,J.Doyle,2017,15
00-0030181,J.Doyle,2017,16
00-0030181,J.Doyle,2017,17
00-0030181,J.Doyle,2018,1
00-0030181,J.Doyle,2018,2
00-0030181,J.Doyle,2018,8
00-0030181,J.Doyle,2018,10
00-0030181,J.Doyle,2018,11
00-0030181,J.Doyle,2018,12
00-0030181,J.Doyle,2019,1
00-0030181,J.Doyle,2019,2
00-0030181,J.Doyle,2019,3
00-0030181,J.Doyle,2019,4
00-0030181,J.Doyle,2019,5
00-0030181,J.Doyle,2019,7
00-0030181,J.Doyle,2019,8
00-0030181,J.Doyle,2019,9
00-0030181,J.Doyle,2019,10
00-0030181,J.Doyle,2019,12
00-0030181,J.Doyle,2019,13
00-0030181,J.Doyle,2019,14
00-0030181,J.Doyle,2019,15
00-0030181,J.Doyle,2019,16
00-0030181,J.Doyle,2019,17
00-0030181,J.Doyle,2020,1
00-0030181,J.Doyle,2020,4
00-0030181,J.Doyle,2020,5
00-0030181,J.Doyle,2020,6
00-0030181,J.Doyle,2020,8
00-0030181,J.Doyle,2020,9
00-0030181,J.Doyle,2020,11
00-0030181,J.Doyle,2020,12
00-0030181,J.Doyle,2020,13
00-0030181,J.Doyle,2020,14
00-0030181,J.Doyle,2020,15
00-0030181,J.Doyle,2020,16
00-0030181,J.Doyle,2020,17
00-0030181,J.Doyle,2020,18
00-0030181,J.Doyle,2021,1
00-0030181,J.Doyle,2021,2
00-0030181,J.Doyle,2021,3
00-0030181,J.Doyle,2021,4
00-0030181,J.Doyle,2021,5
00-0030181,J.Doyle,2021,6
00-0030181,J.Doyle,2021,7
00-0030181,J.Doyle,2021,8
00-0030181,J.Doyle,2021,9
00-0030181,J.Doyle,2021,10
00-0030181,J.Doyle,2021,11
00-0030181,J.Doyle,2021,12
00-0030181,J.Doyle,2021,13
00-0030181,J.Doyle,2021,15
00-0030181,J.Doyle,2021,18
00-0030216,J.Hill,2015,12
00-0030216,J.Hill,2015,13
00-0030216,J.Hill,2015,14
00-0030216,J.Hill,2015,16
00-0030216,J.Hill,2015,17
00-0030216,J.Hill,2016,6
00-0030216,J.Hill,2016,7
00-0030216,J.Hill,2016,8
00-0030216,J.Hill,2016,9
00-0030216,J.Hill,2016,10
00-0030216,J.Hill,2016,11
00-0030216,J.Hill,2016,12
00-0030216,J.Hill,2016,13
00-0030216,J.Hill,2017,2
00-0030216,J.Hill,2017,3
00-0030216,J.Hill,2017,8
00-0030216,J.Hill,2017,10
00-0030216,J.Hill,2017,11
00-0030216,J.Hill,2017,13
00-0030216,J.Hill,2017,14
00-0030216,J.Hill,2017,15
00-0030216,J.Hill,2017,16
00-0030216,J.Hill,2017,17
00-0030216,J.Hill,2017,18
00-0030216,J.Hill,2017,19
00-0030216,J.Hill,2018,1
00-0030216,J.Hill,2018,2
00-0030216,J.Hill,2018,3
00-0030216,J.Hill,2018,4
00-0030216,J.Hill,2018,5
00-0030216,J.Hill,2018,9
00-0030216,J.Hill,2018,11
00-0030216,J.Hill,2018,14
00-0030216,J.Hill,2018,15
00-0030216,J.Hill,2018,16
00-0030216,J.Hill,2018,17
00-0030216,J.Hill,2018,19
00-0030216,J.Hill,2018,20
00-0030216,J.Hill,2019,1
00-0030216,J.Hill,2019,3
00-0030216,J.Hill,2019,4
00-0030216,J.Hill,2019,5
00-0030216,J.Hill,2019,6
00-0030216,J.Hill,2019,7
00-0030216,J.Hill,2019,8
00-0030216,J.Hill,2019,11
00-0030216,J.Hill,2019,12
00-0030216,J.Hill,2019,13
00-0030216,J.Hill,2019,14
00-0030216,J.Hill,2019,15
00-0030216,J.Hill,2019,17
00-0030216,J.Hill,2019,18
00-0030216,J.Hill,2020,1
00-0030216,J.Hill,2020,2
00-0030216,J.Hill,2020,4
00-0030216,J.Hill,2020,5
00-0030216,J.Hill,2020,7
00-0030216,J.Hill,2020,8
00-0030216,J.Hill,2020,9
00-0030216,J.Hill,2020,14
00-0030216,J.Hill,2020,19
00-0030279,K.Allen,2016,1
00-0030279,K.Allen,2017,1
00-0030279,K.Allen,2017,2
00-0030279,K.Allen,2017,3
00-0030279,K.Allen,2017,4
00-0030279,K.Allen,2017,5
00-0030279,K.Allen,2017,6
00-0030279,K.Allen,2017,7
00-0030279,K.Allen,2017,8
00-0030279,K.Allen,2017,10
00-0030279,K.Allen,2017,11
00-0030279,K.Allen,2017,12
00-0030279,K.Allen,2017,13
00-0030279,K.Allen,2017,14
00-0030279,K.Allen,2017,15
00-0030279,K.Allen,2017,16
00-0030279,K.Allen,2017,17
00-0030279,K.Allen,2018,1
00-0030279,K.Allen,2018,2
00-0030279,K.Allen,2018,3
00-0030279,K.Allen,2018,4
00-0030279,K.Allen,2018,5
00-0030279,K.Allen,2018,6
00-0030279,K.Allen,2018,7
00-0030279,K.Allen,2018,9
00-0030279,K.Allen,2018,10
00-0030279,K.Allen,2018,11
00-0030279,K.Allen,2018,12
00-0030279,K.Allen,2018,13
00-0030279,K.Allen,2018,14
00-0030279,K.Allen,2018,16
00-0030279,K.Allen,2018,17
00-0030279,K.Allen,2018,18
00-0030279,K.Allen,2018,19
00-0030279,K.Allen,2019,1
00-0030279,K.Allen,2019,2
00-0030279,K.Allen,2019,3
00-0030279,K.Allen,2019,4
00-0030279,K.Allen,2019,5
00-0030279,K.Allen,2019,6
00-0030279,K.Allen,2019,7
00-0030279,K.Allen,2019,8
00-0030279,K.Allen,2019,9
00-0030279,K.Allen,2019,10
00-0030279,K.Allen,2019,11
00-0030279,K.Allen,2019,13
00-0030279,K.Allen,2019,14
00-0030279,K.Allen,2019,15
00-0030279,K.Allen,2019,16
00-0030279,K.Allen,2019,17
00-0030279,K.Allen,2020,1
00-0030279,K.Allen,2020,2
00-0030279,K.Allen,2020,3
00-0030279,K.Allen,2020,4
00-0030279,K.Allen,2020,5
00-0030279,K.Allen,2020,7
00-0030279,K.Allen,2020,8
00-0030279,K.Allen,2020,9
00-0030279,K.Allen,2020,10
00-0030279,K.Allen,2020,11
00-0030279,K.Allen,2020,12
00-0030279,K.Allen,2020,13
00-0030279,K.Allen,2020,14
00-0030279,K.Allen,2020,15
00-0030279,K.Allen,2021,1
00-0030279,K.Allen,2021,2
00-0030279,K.Allen,2021,3
00-0030279,K.Allen,2021,4
00-0030279,K.Allen,2021,5
00-0030279,K.Allen,2021,6
00-0030279,K.Allen,2021,8
00-0030279,K.Allen,2021,9
00-0030279,K.Allen,2021,10
00-0030279,K.Allen,2021,11
00-0030279,K.Allen,2021,12
00-0030279,K.Allen,2021,13
00-0030279,K.Allen,2021,15
00-0030279,K.Allen,2021,16
00-0030279,K.Allen,2021,17
00-0030279,K.Allen,2021,18
00-0030279,K.Allen,2022,1
00-0030279,K.Allen,2022,7
00-0030279,K.Allen,2022,11
00-0030279,K.Allen,2022,12
00-0030279,K.Allen,2022,13
00-0030279,K.Allen,2022,14
00-0030279,K.Allen,2022,15
00-0030279,K.Allen,2022,16
00-0030279,K.Allen,2022,17
00-0030279,K.Allen,2022,18
00-0030279,K.Allen,2022,19
00-0030287,A.Ellington,2015,17
00-0030287,A.Ellington,2015,19
00-0030287,A.Ellington,2015,20
00-0030287,A.Ellington,2016,1
00-0030287,A.Ellington,2016,2
00-0030287,A.Ellington,2016,4
00-0030287,A.Ellington,2016,7
00-0030287,A.Ellington,2016,8
00-0030287,A.Ellington,2016,11
00-0030287,A.Ellington,2016,12
00-0030287,A.Ellington,2016,13
00-0030287,A.Ellington,2016,15
00-0030287,A.Ellington,2016,17
00-0030287,A.Ellington,2017,1
00-0030287,A.Ellington,2017,2
00-0030287,A.Ellington,2017,3
00-0030287,A.Ellington,2017,4
00-0030287,A.Ellington,2017,5
00-0030287,A.Ellington,2017,6
00-0030287,A.Ellington,2017,9
00-0030287,A.Ellington,2017,10
00-0030287,A.Ellington,2017,13
00-0030287,A.Ellington,2017,14
00-0030287,A.Ellington,2017,17
00-0030288,R.Burkhead,2015,14
00-0030288,R.Burkhead,2015,16
00-0030288,R.Burkhead,2015,17
00-0030288,R.Burkhead,2015,18
00-0030288,R.Burkhead,2016,7
00-0030288,R.Burkhead,2016,11
00-0030288,R.Burkhead,2016,12
00-0030288,R.Burkhead,2016,13
00-0030288,R.Burkhead,2016,14
00-0030288,R.Burkhead,2016,15
00-0030288,R.Burkhead,2016,16
00-0030288,R.Burkhead,2016,17
00-0030288,R.Burkhead,2017,1
00-0030288,R.Burkhead,2017,2
00-0030288,R.Burkhead,2017,7
00-0030288,R.Burkhead,2017,8
00-0030288,R.Burkhead,2017,10
00-0030288,R.Burkhead,2017,11
00-0030288,R.Burkhead,2017,12
00-0030288,R.Burkhead,2017,13
00-0030288,R.Burkhead,2017,14
00-0030288,R.Burkhead,2017,15
00-0030288,R.Burkhead,2017,20
00-0030288,R.Burkhead,2017,21
00-0030288,R.Burkhead,2018,1
00-0030288,R.Burkhead,2018,3
00-0030288,R.Burkhead,2018,13
00-0030288,R.Burkhead,2018,14
00-0030288,R.Burkhead,2018,15
00-0030288,R.Burkhead,2018,16
00-0030288,R.Burkhead,2018,17
00-0030288,R.Burkhead,2018,19
00-0030288,R.Burkhead,2018,20
00-0030288,R.Burkhead,2018,21
00-0030288,R.Burkhead,2019,1
00-0030288,R.Burkhead,2019,2
00-0030288,R.Burkhead,2019,3
00-0030288,R.Burkhead,2019,4
00-0030288,R.Burkhead,2019,8
00-0030288,R.Burkhead,2019,9
00-0030288,R.Burkhead,2019,11
00-0030288,R.Burkhead,2019,12
00-0030288,R.Burkhead,2019,13
00-0030288,R.Burkhead,2019,14
00-0030288,R.Burkhead,2019,15
00-0030288,R.Burkhead,2019,16
00-0030288,R.Burkhead,2019,17
00-0030288,R.Burkhead,2019,18
00-0030288,R.Burkhead,2020,2
00-0030288,R.Burkhead,2020,3
00-0030288,R.Burkhead,2020,4
00-0030288,R.Burkhead,2020,7
00-0030288,R.Burkhead,2020,8
00-0030288,R.Burkhead,2020,9
00-0030288,R.Burkhead,2020,10
00-0030288,R.Burkhead,2020,11
00-0030288,R.Burkhead,2021,1
00-0030288,R.Burkhead,2021,3
00-0030288,R.Burkhead,2021,6
00-0030288,R.Burkhead,2021,8
00-0030288,R.Burkhead,2021,12
00-0030288,R.Burkhead,2021,13
00-0030288,R.Burkhead,2021,14
00-0030288,R.Burkhead,2021,15
00-0030288,R.Burkhead,2021,16
00-0030288,R.Burkhead,2021,17
00-0030288,R.Burkhead,2021,18
00-0030288,R.Burkhead,2022,1
00-0030288,R.Burkhead,2022,2
00-0030288,R.Burkhead,2022,3
00-0030288,R.Burkhead,2022,4
00-0030288,R.Burkhead,2022,5
00-0030288,R.Burkhead,2022,7
00-0030288,R.Burkhead,2022,8
00-0030288,R.Burkhead,2022,9
00-0030288,R.Burkhead,2022,10
00-0030288,R.Burkhead,2022,12
00-0030288,R.Burkhead,2022,14
00-0030288,R.Burkhead,2022,15
00-0030288,R.Burkhead,2022,16
00-0030288,R.Burkhead,2022,17
00-0030288,R.Burkhead,2022,18
00-0030290,C.Hamilton,2016,15
00-0030290,C.Hamilton,2016,16
00-0030290,C.Hamilton,2016,17
00-0030290,C.Hamilton,2016,18
00-0030290,C.Hamilton,2016,19
00-0030290,C.Hamilton,2016,20
00-0030290,C.Hamilton,2017,15
00-0030290,C.Hamilton,2017,17
00-0030300,Ja.Brown,2015,15
00-0030300,Ja.Brown,2015,17
00-0030300,Ja.Brown,2015,20
00-0030300,Ja.Brown,2016,1
00-0030300,Ja.Brown,2016,2
00-0030300,Ja.Brown,2016,3
00-0030300,Ja.Brown,2016,4
00-0030300,Ja.Brown,2016,5
00-0030300,Ja.Brown,2016,6
00-0030300,Ja.Brown,2017,2
00-0030300,Ja.Brown,2017,3
00-0030300,Ja.Brown,2017,4
00-0030300,Ja.Brown,2017,5
00-0030300,Ja.Brown,2017,6
00-0030300,Ja.Brown,2017,7
00-0030300,Ja.Brown,2017,9
00-0030300,Ja.Brown,2017,10
00-0030300,Ja.Brown,2017,11
00-0030300,Ja.Brown,2017,12
00-0030300,Ja.Brown,2017,14
00-0030300,Ja.Brown,2017,15
00-0030300,Ja.Brown,2017,16
00-0030300,Ja.Brown,2017,17
00-0030300,J.Brown,2018,1
00-0030300,J.Brown,2018,2
00-0030300,J.Brown,2018,3
00-0030300,J.Brown,2018,6
00-0030300,J.Brown,2018,9
00-0030300,J.Brown,2018,12
00-0030300,J.Brown,2018,13
00-0030300,J.Brown,2018,14
00-0030300,J.Brown,2018,16
00-0030300,J.Brown,2018,17
00-0030300,J.Brown,2019,3
00-0030300,J.Brown,2019,4
00-0030300,J.Brown,2019,5
00-0030300,J.Brown,2019,6
00-0030300,J.Brown,2019,7
00-0030300,J.Brown,2019,13
00-0030300,J.Brown,2019,15
00-0030300,J.Brown,2019,17
00-0030404,C.Thompson,2015,11
00-0030404,C.Thompson,2015,12
00-0030404,C.Thompson,2015,13
00-0030404,C.Thompson,2015,16
00-0030404,C.Thompson,2015,18
00-0030404,C.Thompson,2016,1
00-0030404,C.Thompson,2016,2
00-0030404,C.Thompson,2016,3
00-0030404,C.Thompson,2016,4
00-0030404,C.Thompson,2016,5
00-0030404,C.Thompson,2016,6
00-0030404,C.Thompson,2016,7
00-0030404,C.Thompson,2016,8
00-0030404,C.Thompson,2016,10
00-0030404,C.Thompson,2016,11
00-0030404,C.Thompson,2016,12
00-0030404,C.Thompson,2016,13
00-0030404,C.Thompson,2016,14
00-0030404,C.Thompson,2016,15
00-0030404,C.Thompson,2016,16
00-0030404,C.Thompson,2016,17
00-0030404,C.Thompson,2017,1
00-0030404,C.Thompson,2017,2
00-0030404,C.Thompson,2017,3
00-0030404,C.Thompson,2017,4
00-0030404,C.Thompson,2017,6
00-0030404,C.Thompson,2017,7
00-0030404,C.Thompson,2017,8
00-0030404,C.Thompson,2017,9
00-0030404,C.Thompson,2017,10
00-0030404,C.Thompson,2017,11
00-0030404,C.Thompson,2018,1
00-0030404,C.Thompson,2018,2
00-0030404,C.Thompson,2018,3
00-0030404,C.Thompson,2018,5
00-0030404,C.Thompson,2018,8
00-0030404,C.Thompson,2018,13
00-0030404,C.Thompson,2018,14
00-0030404,C.Thompson,2018,15
00-0030404,C.Thompson,2018,16
00-0030404,C.Thompson,2018,17
00-0030404,C.Thompson,2019,1
00-0030404,C.Thompson,2019,2
00-0030404,C.Thompson,2019,3
00-0030404,C.Thompson,2019,4
00-0030404,C.Thompson,2019,5
00-0030404,C.Thompson,2019,6
00-0030404,C.Thompson,2019,13
00-0030404,C.Thompson,2019,14
00-0030404,C.Thompson,2019,15
00-0030404,C.Thompson,2019,16
00-0030404,C.Thompson,2019,17
00-0030404,C.Thompson,2020,1
00-0030404,C.Thompson,2020,2
00-0030404,C.Thompson,2020,3
00-0030404,C.Thompson,2020,5
00-0030404,C.Thompson,2020,6
00-0030404,C.Thompson,2020,9
00-0030414,S.Ware,2016,7
00-0030414,S.Ware,2016,8
00-0030414,S.Ware,2016,10
00-0030414,S.Ware,2016,11
00-0030414,S.Ware,2016,12
00-0030414,S.Ware,2016,13
00-0030414,S.Ware,2016,14
00-0030414,S.Ware,2016,15
00-0030414,S.Ware,2016,16
00-0030414,S.Ware,2016,19
00-0030414,S.Ware,2018,1
00-0030414,S.Ware,2018,3
00-0030414,S.Ware,2018,5
00-0030414,S.Ware,2018,6
00-0030414,S.Ware,2018,7
00-0030414,S.Ware,2018,9
00-0030414,S.Ware,2018,10
00-0030414,S.Ware,2018,13
00-0030414,S.Ware,2018,14
00-0030414,S.Ware,2018,20
00-0030414,S.Ware,2019,14
00-0030414,S.Ware,2019,15
00-0030414,S.Ware,2019,16
00-0030422,D.Sims,2015,14
00-0030422,D.Sims,2015,15
00-0030422,D.Sims,2015,16
00-0030422,D.Sims,2015,17
00-0030422,D.Sims,2016,2
00-0030422,D.Sims,2016,3
00-0030422,D.Sims,2016,4
00-0030422,D.Sims,2016,5
00-0030422,D.Sims,2016,6
00-0030422,D.Sims,2016,10
00-0030422,D.Sims,2016,11
00-0030422,D.Sims,2016,12
00-0030422,D.Sims,2016,13
00-0030422,D.Sims,2016,14
00-0030422,D.Sims,2016,15
00-0030422,D.Sims,2016,16
00-0030422,D.Sims,2016,17
00-0030422,D.Sims,2016,18
00-0030422,D.Sims,2017,1
00-0030422,D.Sims,2017,2
00-0030422,D.Sims,2017,4
00-0030422,D.Sims,2017,5
00-0030422,D.Sims,2017,6
00-0030422,D.Sims,2017,8
00-0030422,D.Sims,2017,12
00-0030422,D.Sims,2017,13
00-0030422,D.Sims,2017,14
00-0030422,D.Sims,2017,15
00-0030422,D.Sims,2017,16
00-0030422,D.Sims,2017,17
00-0030422,D.Sims,2018,1
00-0030422,D.Sims,2018,7
00-0030431,R.Woods,2015,10
00-0030431,R.Woods,2015,11
00-0030431,R.Woods,2015,12
00-0030431,R.Woods,2015,13
00-0030431,R.Woods,2015,14
00-0030431,R.Woods,2015,15
00-0030431,R.Woods,2016,1
00-0030431,R.Woods,2016,2
00-0030431,R.Woods,2016,3
00-0030431,R.Woods,2016,4
00-0030431,R.Woods,2016,5
00-0030431,R.Woods,2016,6
00-0030431,R.Woods,2016,8
00-0030431,R.Woods,2016,9
00-0030431,R.Woods,2016,11
00-0030431,R.Woods,2016,14
00-0030431,R.Woods,2016,15
00-0030431,R.Woods,2016,16
00-0030431,R.Woods,2016,17
00-0030431,R.Woods,2017,1
00-0030431,R.Woods,2017,2
00-0030431,R.Woods,2017,3
00-0030431,R.Woods,2017,4
00-0030431,R.Woods,2017,5
00-0030431,R.Woods,2017,6
00-0030431,R.Woods,2017,7
00-0030431,R.Woods,2017,9
00-0030431,R.Woods,2017,10
00-0030431,R.Woods,2017,11
00-0030431,R.Woods,2017,15
00-0030431,R.Woods,2017,16
00-0030431,R.Woods,2017,18
00-0030431,R.Woods,2018,1
00-0030431,R.Woods,2018,2
00-0030431,R.Woods,2018,3
00-0030431,R.Woods,2018,4
00-0030431,R.Woods,2018,5
00-0030431,R.Woods,2018,6
00-0030431,R.Woods,2018,7
00-0030431,R.Woods,2018,8
00-0030431,R.Woods,2018,9
00-0030431,R.Woods,2018,10
00-0030431,R.Woods,2018,11
00-0030431,R.Woods,2018,13
00-0030431,R.Woods,2018,14
00-0030431,R.Woods,2018,15
00-0030431,R.Woods,2018,16
00-0030431,R.Woods,2018,17
00-0030431,R.Woods,2018,19
00-0030431,R.Woods,2018,20
00-0030431,R.Woods,2018,21
00-0030431,R.Woods,2019,1
00-0030431,R.Woods,2019,2
00-0030431,R.Woods,2019,3
00-0030431,R.Woods,2019,4
00-0030431,R.Woods,2019,5
00-0030431,R.Woods,2019,6
00-0030431,R.Woods,2019,7
00-0030431,R.Woods,2019,8
00-0030431,R.Woods,2019,10
00-0030431,R.Woods,2019,12
00-0030431,R.Woods,2019,13
00-0030431,R.Woods,2019,14
00-0030431,R.Woods,2019,15
00-0030431,R.Woods,2019,16
00-0030431,R.Woods,2019,17
00-0030431,R.Woods,2020,1
00-0030431,R.Woods,2020,2
00-0030431,R.Woods,2020,3
00-0030431,R.Woods,2020,4
00-0030431,R.Woods,2020,5
00-0030431,R.Woods,2020,6
00-0030431,R.Woods,2020,7
00-0030431,R.Woods,2020,8
00-0030431,R.Woods,2020,10
00-0030431,R.Woods,2020,11
00-0030431,R.Woods,2020,12
00-0030431,R.Woods,2020,13
00-0030431,R.Woods,2020,14
00-0030431,R.Woods,2020,15
00-0030431,R.Woods,2020,16
00-0030431,R.Woods,2020,17
00-0030431,R.Woods,2020,18
00-0030431,R.Woods,2020,19
