Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2016,24,NWE,QB,3,2,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,Jacoby Brissett,BrisJa00
2017,25,IND,QB,16,15,0,0,0,0,0,0,8,5,-13,0,0.0,0,0,0,0,0,0,,Jacoby Brissett,BrisJa00
2019,27,IND,QB,15,15,0,0,0,0,0,0,7,1,-5,0,0.0,0,0,0,0,0,0,,Jacoby Brissett,BrisJa00
2021,29,MIA,QB,11,5,0,0,0,0,0,0,6,2,-9,0,0.0,0,0,0,0,0,0,,Jacoby Brissett,BrisJa00
2022,30,CLE,QB,16,11,0,0,0,0,0,0,6,1,-1,0,0.0,1,0,1,0,0,0,,Jacoby Brissett,BrisJa00
2024,32,NWE,QB,8,5,0,0,0,0,0,0,4,2,0,0,0.0,0,0,0,0,0,0,,Jacoby Brissett,BrisJa00
2025,33,ARI,QB,14,12,0,0,0,0,0,0,5,1,-2,0,0.0,0,0,0,0,0,0,,Jacoby Brissett,BrisJa00
