Season,Age,Team,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds_Lost,Sk%,NY/A,ANY/A,4QC,GWD,AV,Awards,Player,PlayerID
2021,23,GNB,QB,6,1,0-1-0,36,62,58.1,411,2,3.2,3,4.8,22,38.5,62,6.6,5.10,11.4,68.5,68.7,36.8,3,23,4.62,5.97,4.51,0,0,2,,Jordan Love,LoveJo03
2022,24,GNB,QB,4,0,,14,21,66.7,195,1,4.8,0,0.0,9,57.1,63,9.3,10.24,13.9,48.8,112.2,83.2,0,0,0.00,9.29,10.24,0,0,1,,Jordan Love,LoveJo03
2023,25,GNB,QB,17,17,9-8-0,372,579,64.2,4159,32,5.5,11,1.9,209,47.6,77,7.2,7.43,11.2,244.6,96.1,62.9,30,242,4.93,6.43,6.67,2,3,15,,Jordan Love,LoveJo03
2024,26,GNB,QB,15,15,9-6-0,268,425,63.1,3389,25,5.9,11,2.6,151,48.3,70,8.0,7.99,12.6,225.9,96.7,66.3,14,95,3.19,7.50,7.51,2,2,12,,Jordan Love,LoveJo03
2025,27,GNB,QB,14,14,9-4-1,283,426,66.4,3304,23,5.4,6,1.4,155,50.1,59,7.8,8.20,11.7,236.0,101.9,73.8,21,169,4.70,7.01,7.44,4,4,,,Jordan Love,LoveJo03
