Season,Age,Team,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds_Lost,Sk%,NY/A,ANY/A,4QC,GWD,AV,Awards,Player,PlayerID
2024,22,NWE,QB,13,12,3-9-0,225,338,66.6,2276,15,4.4,10,3.0,112,46.0,40,6.7,6.29,10.1,175.1,88.1,55.2,34,229,9.14,5.50,5.10,0,0,8,"PB,AP ORoY-8",Drake Maye,MayeDr00
2025,23,NWE,QB,14,14,11-3-0,290,409,70.9,3567,23,5.6,7,1.7,164,52.2,72,8.7,9.08,12.3,254.8,109.1,71.2,43,194,9.51,7.46,7.78,0,1,,,Drake Maye,MayeDr00
