Season,Age,Team,Pos,G,GS,Def_Int,Def_Int_Yds,Def_Int_TD,Def_Int_Lng,PD,FF,Fmb,FR,FR_Yds,FR_TD,Sk,Tkl_Comb,Tkl_Solo,Tkl_Ast,TFL,QBHits,Sfty,awards,Player,PlayerID
2021,23,PIT,RB,17,17,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,PB,Najee Harris,HarrNa00
2022,24,PIT,RB,17,17,0,0,0,0,0,0,3,0,0,0,0.0,2,2,0,0,0,0,,Najee Harris,HarrNa00
2023,25,PIT,RB,17,17,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,Najee Harris,HarrNa00
