Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2021,23,PIT,RB,17,17,307,1200,7,62,47.6,37,3.9,70.6,18.1,94,74,467,6.3,3,22,48.9,25,4.4,27.5,78.7,5.0,381,4.4,1667,10,0,10,PB,Najee Harris,HarrNa00
2022,24,PIT,RB,17,17,272,1034,7,45,46.0,36,3.8,60.8,16.0,53,41,229,5.6,3,16,49.1,19,2.4,13.5,77.4,4.3,313,4.0,1263,10,3,6,,Najee Harris,HarrNa00
2023,25,PIT,RB,17,17,255,1035,8,52,48.2,25,4.1,60.9,15.0,38,29,170,5.9,0,10,50.0,32,1.7,10.0,76.3,4.5,284,4.2,1205,8,2,7,,Najee Harris,HarrNa00
2024,26,PIT,RB,17,17,263,1043,6,51,43.7,36,4.0,61.4,15.5,48,36,283,7.9,0,14,45.8,32,2.1,16.6,75.0,5.9,299,4.4,1326,6,0,8,,Najee Harris,HarrNa00
2025,27,LAC,RB,3,0,15,61,0,3,86.7,7,4.1,20.3,5.0,3,3,25,8.3,0,1,66.7,11,1.0,8.3,100.0,8.3,18,4.8,86,0,0,1,,Najee Harris,HarrNa00
