Season,Age,Team,Pos,No.,G,GS,Off_Snaps,Off%,Def_Snaps,Def%,ST_Snaps,ST%,Player,PlayerID
2022,24,PIT,RB,22,17,17,763,66%,0,0%,1,0%,Najee Harris,HarrNa00
2023,25,PIT,RB,22,17,17,569,53%,0,0%,4,1%,Najee Harris,HarrNa00
2024,26,PIT,RB,22,17,17,569,50%,0,0%,2,0%,Najee Harris,HarrNa00
2025,27,LAC,RB,22,3,0,43,21%,0,0%,0,0%,Najee Harris,HarrNa00
