Season,Age,Team,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds_Lost,Sk%,NY/A,ANY/A,4QC,GWD,AV,Awards,Player,PlayerID
2023,22,HOU,QB,15,15,9-6-0,319,499,63.9,4108,23,4.6,5,1.0,188,46.7,75,8.2,8.70,12.9,273.9,100.8,58.3,38,331,7.08,7.03,7.47,1,3,14,"PB,AP MVP-8,AP ORoY-1",C.J. Stroud,StroCJ00
2024,23,HOU,QB,17,17,10-7-0,336,532,63.2,3727,20,3.8,12,2.3,187,43.0,67,7.0,6.74,11.1,219.2,87.0,46.4,52,408,8.90,5.68,5.44,1,2,11,,C.J. Stroud,StroCJ00
2025,24,HOU,QB,11,11,6-5-0,220,337,65.3,2441,15,4.5,6,1.8,111,45.0,57,7.2,7.33,11.1,221.9,94.1,62.5,23,189,6.39,6.26,6.34,0,2,,,C.J. Stroud,StroCJ00
