Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2024,23,CHI,QB,17,17,0,0,0,0,0,0,10,4,-7,0,0.0,0,0,0,0,0,0,AP ORoY-10,Caleb Williams,WillCa03
2025,24,CHI,QB,14,14,0,0,0,0,0,0,7,4,-32,0,0.0,0,0,0,0,0,0,,Caleb Williams,WillCa03
