Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2018,21,BAL,QB,16,7,0,0,0,0,0,0,12,5,-21,0,0.0,0,0,0,0,0,0,,Lamar Jackson,JackLa00
2019,22,BAL,QB,15,15,0,0,0,0,0,0,9,4,-3,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-2",Lamar Jackson,JackLa00
2020,23,BAL,QB,15,15,0,0,0,0,0,0,10,4,-9,0,0.0,0,0,0,0,0,0,,Lamar Jackson,JackLa00
2021,24,BAL,QB,12,12,0,0,0,0,0,0,6,2,9,0,0.0,0,0,0,0,0,0,PB,Lamar Jackson,JackLa00
2022,25,BAL,QB,12,12,0,0,0,0,0,0,5,2,-5,0,0.0,1,1,0,0,0,0,,Lamar Jackson,JackLa00
2023,26,BAL,QB,16,16,0,0,0,0,0,0,11,4,-7,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-4,AP CPoY-9",Lamar Jackson,JackLa00
2024,27,BAL,QB,17,17,0,0,0,0,0,0,10,5,-28,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-2,AP OPoY-2",Lamar Jackson,JackLa00
2025,28,BAL,QB,11,11,0,0,0,0,0,0,7,3,0,0,0.0,0,0,0,0,0,0,,Lamar Jackson,JackLa00
