Season,Age,Team,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds_Lost,Sk%,NY/A,ANY/A,4QC,GWD,AV,Awards,Player,PlayerID
2024,24,DEN,QB,17,17,10-7-0,376,567,66.3,3775,29,5.1,12,2.1,170,43.7,93,6.7,6.73,10.0,222.1,93.3,53.5,24,198,4.06,6.05,6.12,3,3,13,AP ORoY-3,Bo Nix,NixxBo00
2025,25,DEN,QB,14,14,12-2-0,320,504,63.5,3256,23,4.6,9,1.8,164,46.2,52,6.5,6.57,10.2,232.6,89.7,59.1,16,87,3.08,6.09,6.20,5,6,,,Bo Nix,NixxBo00
