Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2019,22,NYG,QB,13,12,0,0,0,0,0,0,19,3,-15,0,0.0,0,0,0,0,0,0,,Daniel Jones,JoneDa05
2020,23,NYG,QB,14,14,0,0,0,0,0,0,10,3,-5,0,0.0,0,0,0,0,0,0,,Daniel Jones,JoneDa05
2021,24,NYG,QB,11,11,0,0,0,0,0,0,7,2,-11,0,0.0,0,0,0,0,0,0,,Daniel Jones,JoneDa05
2022,25,NYG,QB,16,16,0,0,0,0,0,0,6,2,0,0,0.0,0,0,0,0,0,0,AP CPoY-11,Daniel Jones,JoneDa05
2023,26,NYG,QB,6,6,0,0,0,0,0,0,4,1,-2,0,0.0,0,0,0,0,0,0,,Daniel Jones,JoneDa05
2024,27,NYG,QB,10,10,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,,Daniel Jones,JoneDa05
2025,28,IND,QB,13,13,0,0,0,0,0,0,9,3,0,0,0.0,0,0,0,0,0,0,,Daniel Jones,JoneDa05
