Season,Age,Team,Pos,No.,G,GS,offense,Off%,defense,Def%,special_teams,ST%,Player,PlayerID
2017,22,PIT,RB,30,14,0,68,,0,,69,,James Conner,ConnJa00
2018*,23,PIT,RB,30,13,12,718,,0,,1,,James Conner,ConnJa00
2019,24,PIT,RB,30,10,10,328,,0,,0,,James Conner,ConnJa00
2020,25,PIT,RB,30,13,11,561,,0,,0,,James Conner,ConnJa00
2021*,26,ARI,RB,6,15,6,598,,0,,6,,James Conner,ConnJa00
2022,27,ARI,RB,6,13,13,663,,0,,0,,James Conner,ConnJa00
2023,28,ARI,RB,6,13,13,533,,0,,0,,James Conner,ConnJa00
2024,29,ARI,RB,6,16,16,619,,0,,0,,James Conner,ConnJa00
2025,30,ARI,RB,6,3,3,93,,0,,0,,James Conner,ConnJa00
