Season,Age,Team,Lg,Pos,G,GS,Att,Yds,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Tgt,Rec,Yds,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,rec_pass_rating,awards,Player,PlayerID
2025,23,CHI,NFL,RB,17,1,169,783,40,459,2.7,324,1.9,5,33.8,30,18,164,7,2,0.1,162,9.0,-0.3,3,6.0,6,20.0,1,61.0,,Kyle Monangai,MonaKy00
