Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2018,30,MIA,QB,11,11,176,274,2233,8.1,908,5.2,3.3,1071,6.1,0,9,1,11,4.2,41,15.5,,,2.4,97,30,32,97,30.7,7,10.1,,,,,,,,,,Ryan Tannehill,TannRy00
2019,31,TEN,QB,12,10,201,286,2715,9.5,1494,7.4,5.2,1248,6.2,6,5,3,9,3.2,35,12.6,225,80.9,2.6,104,25,24,80,24.1,15,11.0,7,90,5,85,2,5,74,1095,"PB,AP CPoY-1",Ryan Tannehill,TannRy00
2020,32,TEN,QB,16,16,315,481,4029,8.4,2295,7.3,4.8,1524,4.8,8,19,0,20,4.3,63,13.6,357,77.3,2.5,161,36,61,121,23.0,20,7.4,17,153,9,54,8,99,158,1541,,Ryan Tannehill,TannRy00
2021,33,TEN,QB,17,17,357,531,3958,7.5,1958,5.5,3.7,1776,5.0,10,9,1,23,4.4,83,15.9,411,78.9,2.3,166,31,64,142,23.8,19,10.5,34,311,22,224,12,87,132,1114,,Ryan Tannehill,TannRy00
2022,34,TEN,QB,12,12,212,325,2522,7.8,1363,6.4,4.2,1173,5.5,11,7,1,20,6.3,38,12.0,235,74.1,2.5,105,22,35,90,24.3,13,7.2,28,198,25,172,2,26,84,1052,,Ryan Tannehill,TannRy00
2023,35,TEN,QB,10,8,149,230,1817,7.9,821,5.5,3.6,795,5.3,5,7,2,12,5.4,31,14.0,166,75.1,2.4,65,10,30,72,26.7,8,8.3,14,113,13,101,1,12,58,537,,Ryan Tannehill,TannRy00
