Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_TD,Rec_1D,Rec/G,Rec_Y/G,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,Fmb,Awards,Player,PlayerID
2025,22,MIN,QB,10,10,37,181,4,12,45.9,26,4.9,18.1,3.7,0,0,0,0,0,0.0,0.0,37,4.9,181,4,6,,J.J. McCarthy,McCaJJ00
