Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2007,26,BUF,RB,8,1,58,300,0,12,46.6,27,5.2,37.5,7.3,30,22,190,8.6,0,8,43.3,54,2.8,23.8,73.3,6.3,80,6.1,490,0,0,3,,Fred Jackson,JackFr02
2008,27,BUF,RB,16,3,130,571,3,33,48.5,32,4.4,35.7,8.1,45,37,317,8.6,0,12,44.4,65,2.3,19.8,82.2,7.0,167,5.3,888,3,3,7,,Fred Jackson,JackFr02
2009,28,BUF,RB,16,11,237,1062,2,44,46.4,43,4.5,66.4,14.8,61,46,371,8.1,2,22,42.6,21,2.9,23.2,75.4,6.1,283,5.1,1433,4,4,9,,Fred Jackson,JackFr02
2010,29,BUF,RB,16,13,222,927,5,40,46.8,39,4.2,57.9,13.9,54,31,215,6.9,2,9,25.9,65,1.9,13.4,57.4,4.0,253,4.5,1142,7,5,7,,Fred Jackson,JackFr02
2011,30,BUF,RB,10,10,170,934,6,38,50.6,80,5.5,93.4,17.0,50,39,442,11.3,0,15,40.0,49,3.9,44.2,78.0,8.8,209,6.6,1376,6,2,9,,Fred Jackson,JackFr02
2012,31,BUF,RB,10,8,115,437,3,26,47.0,15,3.8,43.7,11.5,42,34,217,6.4,1,10,45.2,34,3.4,21.7,81.0,5.2,149,4.4,654,4,5,4,,Fred Jackson,JackFr02
2013,32,BUF,RB,16,6,206,890,9,54,51.0,59,4.3,55.6,12.9,65,47,387,8.2,1,17,43.1,37,2.9,24.2,72.3,6.0,253,5.0,1277,10,3,8,,Fred Jackson,JackFr02
2014,33,BUF,RB,14,9,141,525,2,24,46.1,38,3.7,37.5,10.1,90,66,501,7.6,1,26,46.7,34,4.7,35.8,73.3,5.6,207,5.0,1026,3,5,7,,Fred Jackson,JackFr02
2015,34,SEA,RB,16,0,26,100,0,5,42.3,16,3.8,6.3,1.6,41,32,257,8.0,2,12,58.5,26,2.0,16.1,78.0,6.3,58,6.2,357,2,1,3,,Fred Jackson,JackFr02
