Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2018,34,WAS,QB,10,10,205,328,2650,8.1,1205,5.9,3.7,975,4.8,0,14,2,15,4.8,56,17.9,,,2.4,82,51,23,96,25.9,21,6.2,,,,,,,,,,Alex Smith,SmitAl03
2020,36,WAS,QB,8,6,168,252,1286,5.1,629,3.7,2.5,953,5.7,4,12,0,8,3.3,42,17.5,183,76.3,2.3,63,37,27,86,31.0,3,3.0,22,122,22,122,0,0,48,365,AP CPoY-1,Alex Smith,SmitAl03
