game_id,receiver_player_id,receiver_player_name,passer_player_id,defteam,targets,receptions,receiving_yards,air_yards,yac,tds,epa,wpa,avg_depth,catch_rate,posteam,team_pass_attempts,team_air_yards,team_epa,air_yard_share,target_share,yards_per_target,def_targets_dev,def_receptions_dev,def_yards_dev,def_tds_dev,def_epa_dev,red_zone_targets,end_zone_targets,third_down_targets,fourth_down_targets,high_leverage_targets,qb_completions,qb_attempts,qb_air_yards,qb_cpoe,qb_comp_pct,avg_score_diff,avg_quarter,adot,yac_per_reception,td_rate,explosive_plays,first_downs,trailing_pct,leading_pct,wp_var,target_share_std,surface,is_dome,is_rain,is_snow,is_clear,temp_f,humidity_pct,wind_mph,success_rate,big_play_rate,reception_std,second_and_long_targets,third_and_medium_targets,avg_start_yardline,avg_target_depth_vs_qb,yards_Q1,yards_Q2,yards_Q3,yards_Q4,receptions_Q1,receptions_Q2,receptions_Q3,receptions_Q4,targets_Q1,targets_Q2,targets_Q3,targets_Q4,lost_yards_due_to_penalty,yards_wp_<25,yards_wp_25_45,yards_wp_45_55,yards_wp_55_75,yards_wp_>75,yards_wp_NA,receptions_wp_<25,receptions_wp_25_45,receptions_wp_45_55,receptions_wp_55_75,receptions_wp_>75,receptions_wp_NA,targets_wp_<25,targets_wp_25_45,targets_wp_45_55,targets_wp_55_75,targets_wp_>75,targets_wp_NA,home_team,away_team,pregame_spread,pregame_total
2024_01_ARI_BUF,00-0033282,C.Samuel,00-0034857,1,2.0,2.0,15.0,3.0,12.0,0.0,0.5462781924288724,0.014667198061943,1.5,1.0,1,31.0,191.0,8.129718161441788,0.015706806282722512,0.06451612903225806,7.5,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,0,0,0,0,2,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,17.0,3.0,1.5,6.0,0.0,0.0,0.0,0.0,1.0,0.1936627241240712,0.055547873816402596,1,0,0,0,1,61.0,55.0,20.0,1.0,0.0,0.7071067811865476,2.0,0.0,64.5,-5.717391304347826,0.0,8.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0033553,J.Conner,00-0035228,4,4.0,3.0,33.0,-10.0,37.0,0.0,1.648868178133854,0.08078077435493469,-2.5,0.75,1,31.0,191.0,8.129718161441788,-0.05235602094240838,0.12903225806451613,8.25,0.9988861087156097,1.047341940334633,1.0220905940837062,1.0786083020541537,1.3287768098564325,0,0,0,0,0,21.0,31.0,6.161290322580645,1.196628136019551,0.6774193548387096,8.75,1.75,-2.5,12.333333333333334,0.0,1.0,1.0,0.0,0.5,0.02464385831701224,0.05208464294991297,1,0,0,0,1,61.0,55.0,20.0,0.75,0.25,10.14889156509222,1.0,0.0,65.0,-8.661290322580644,33.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,22.0,9.0,2.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0,2,1,1,0,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0033555,M.Hollins,00-0034857,1,2.0,2.0,25.0,24.0,1.0,1.0,3.893081296700986,0.1892822832903422,12.0,1.0,1,31.0,191.0,8.129718161441788,0.1256544502617801,0.06451612903225806,12.5,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,1,0,1,0,0,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,5.0,2.0,12.0,0.5,0.5,0.0,2.0,0.0,0.5,0.002949451023692683,0.06400945414165214,1,0,0,0,1,61.0,55.0,20.0,1.0,0.0,2.1213203435596424,0.0,0.0,22.0,4.782608695652174,14.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0034272,M.Valdes-Scantling,00-0034857,1,2.0,1.0,19.0,55.0,5.0,0.0,-0.20656071417033983,0.0013180971145630022,27.5,0.5,1,31.0,191.0,8.129718161441788,0.2879581151832461,0.06451612903225806,9.5,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,0,0,1,0,1,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,20.5,3.5,27.5,5.0,0.0,0.0,1.0,0.0,1.0,0.030251576065596877,0.058649487020450544,1,0,0,0,1,61.0,55.0,20.0,0.5,0.0,0.0,0.0,0.0,65.0,20.282608695652172,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0035500,G.Dortch,00-0035228,4,8.0,6.0,47.0,71.0,18.0,0.0,2.455185447353865,0.021141037344933,8.875,0.75,1,31.0,191.0,8.129718161441788,0.3717277486910995,0.25806451612903225,5.875,0.9988861087156097,1.047341940334633,1.0220905940837062,1.0786083020541537,1.3287768098564325,1,0,3,1,5,21.0,31.0,6.161290322580645,1.196628136019551,0.6774193548387096,18.25,2.875,8.875,3.0,0.0,0.0,4.0,0.0,0.875,0.06523280750706685,0.07493920314539528,1,0,0,0,1,61.0,55.0,20.0,0.75,0.0,4.535048695071164,1.0,3.0,40.0,2.713709677419355,11.0,14.0,3.0,19.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,19.0,11.0,0.0,17.0,0.0,0,2.0,2.0,0.0,2.0,0.0,0,4,2,0,2,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0035537,Ty.Johnson,00-0034857,1,1.0,0.0,0.0,3.0,0.0,0.0,-1.4029997268226,-0.057053804397583,3.0,0.0,1,31.0,191.0,8.129718161441788,0.015706806282722512,0.03225806451612903,0.0,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,0,0,1,0,1,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,31.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03111357177221006,1,0,0,0,1,61.0,55.0,20.0,0.0,0.0,0.0,0.0,1.0,53.0,-4.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0035689,D.Knox,00-0034857,1,2.0,1.0,23.0,19.0,17.0,0.0,1.0504236366832629,0.03244504332542421,9.5,0.5,1,31.0,191.0,8.129718161441788,0.09947643979057591,0.06451612903225806,11.5,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,0,0,0,0,1,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,12.0,3.0,9.5,17.0,0.0,1.0,1.0,0.0,0.5,0.11847763939642408,0.037254453612656634,1,0,0,0,1,61.0,55.0,20.0,0.5,0.5,0.0,1.0,0.0,44.0,2.282608695652174,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0037248,J.Cook,00-0034857,1,3.0,3.0,32.0,1.0,31.0,0.0,2.449018863844686,0.0926409363746643,0.3333333333333333,1.0,1,31.0,191.0,8.129718161441788,0.005235602094240838,0.0967741935483871,10.666666666666666,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,0,0,1,0,0,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,12.333333333333334,3.0,0.3333333333333333,10.333333333333334,0.0,1.0,1.0,0.0,1.0,0.027657814359884323,0.04947666040404525,1,0,0,0,1,61.0,55.0,20.0,1.0,0.3333333333333333,12.423096769056148,0.0,0.0,66.33333333333333,-6.884057971014492,0.0,0.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.0,0.0,3.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0,0,2,0,1,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0037261,K.Shakir,00-0034857,1,3.0,3.0,42.0,12.0,30.0,1.0,3.8782932648900816,0.1349385239767926,4.0,1.0,1,31.0,191.0,8.129718161441788,0.06282722513089005,0.0967741935483871,14.0,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,1,0,2,0,2,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,14.666666666666666,3.0,4.0,10.0,0.3333333333333333,0.0,2.0,0.0,1.0,0.1084949068402482,0.08527450362452547,1,0,0,0,1,61.0,55.0,20.0,1.0,0.0,4.358898943540674,0.0,1.0,42.0,-3.217391304347826,0.0,19.0,11.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,23.0,0,1.0,0.0,0.0,0.0,2.0,0,1,0,0,0,2,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0037744,T.McBride,00-0035228,4,9.0,5.0,30.0,75.0,2.0,0.0,0.46334856186876927,-0.0683519542217253,8.333333333333334,0.5555555555555556,1,31.0,191.0,8.129718161441788,0.39267015706806285,0.2903225806451613,3.3333333333333335,0.9988861087156097,1.047341940334633,1.0220905940837062,1.0786083020541537,1.3287768098564325,1,0,0,0,6,21.0,31.0,6.161290322580645,1.196628136019551,0.6774193548387096,18.444444444444443,2.888888888888889,8.333333333333334,0.4,0.0,0.0,2.0,0.0,1.0,0.08179270123371572,0.11882360384213213,1,0,0,0,1,61.0,55.0,20.0,0.5555555555555556,0.0,1.5811388300841898,1.0,0.0,43.77777777777778,2.172043010752689,6.0,15.0,0.0,9.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,4.0,0.0,9.0,0.0,6.0,15.0,0.0,0,2.0,0.0,1.0,2.0,0.0,0,4,1,1,3,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0038559,Mi.Wilson,00-0035228,4,2.0,1.0,5.0,24.0,0.0,1.0,2.218675654963594,0.020896706974851804,12.0,0.5,1,31.0,191.0,8.129718161441788,0.1256544502617801,0.06451612903225806,2.5,0.9988861087156097,1.047341940334633,1.0220905940837062,1.0786083020541537,1.3287768098564325,1,0,1,0,1,21.0,31.0,6.161290322580645,1.196628136019551,0.6774193548387096,14.0,2.5,12.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0727006698656691,0.08163659797516547,1,0,0,0,1,61.0,55.0,20.0,0.5,0.0,0.0,0.0,1.0,32.5,5.838709677419356,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0038705,E.Demercado,00-0035228,4,2.0,2.0,26.0,1.0,25.0,0.0,1.6438153879052801,0.0079193115234375,0.5,1.0,1,31.0,191.0,8.129718161441788,0.005235602094240838,0.06451612903225806,13.0,0.9988861087156097,1.047341940334633,1.0220905940837062,1.0786083020541537,1.3287768098564325,1,0,2,0,1,21.0,31.0,6.161290322580645,1.196628136019551,0.6774193548387096,7.0,1.0,0.5,12.5,0.0,1.0,1.0,0.0,1.0,0.003592826890441695,0.06358339878124228,1,0,0,0,1,61.0,55.0,20.0,1.0,0.5,15.556349186104045,0.0,2.0,39.0,-5.661290322580645,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0038933,D.Kincaid,00-0034857,1,2.0,1.0,11.0,1.0,6.0,0.0,0.28669191978405695,0.0220525562763214,0.5,0.5,1,31.0,191.0,8.129718161441788,0.005235602094240838,0.06451612903225806,5.5,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,1,0,0,0,1,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,20.5,3.5,0.5,6.0,0.0,0.0,1.0,0.0,1.0,0.06789074174179353,0.0845395269043518,1,0,0,0,1,61.0,55.0,20.0,0.5,0.0,0.0,2.0,0.0,39.5,-6.717391304347826,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0039041,E.Higgins,00-0035228,4,2.0,2.0,12.0,3.0,9.0,0.0,0.8777705800021061,0.018517076969146798,1.5,1.0,1,31.0,191.0,8.129718161441788,0.015706806282722512,0.06451612903225806,6.0,0.9988861087156097,1.047341940334633,1.0220905940837062,1.0786083020541537,1.3287768098564325,0,0,0,0,0,21.0,31.0,6.161290322580645,1.196628136019551,0.6774193548387096,8.5,1.5,1.5,4.5,0.0,0.0,1.0,0.0,1.0,0.0005005200682788243,0.027281841133958318,1,0,0,0,1,61.0,55.0,20.0,1.0,0.0,1.4142135623730951,0.0,0.0,39.5,-4.661290322580645,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0039849,M.Harrison,00-0035228,4,3.0,1.0,4.0,31.0,0.0,0.0,-1.089329178910702,-0.0306680202484131,10.333333333333334,0.3333333333333333,1,31.0,191.0,8.129718161441788,0.16230366492146597,0.0967741935483871,1.3333333333333333,0.9988861087156097,1.047341940334633,1.0220905940837062,1.0786083020541537,1.3287768098564325,0,0,0,0,0,21.0,31.0,6.161290322580645,1.196628136019551,0.6774193548387096,6.666666666666667,1.6666666666666667,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.006686403965497059,0.09469403036598321,1,0,0,0,1,61.0,55.0,20.0,0.3333333333333333,0.0,0.0,1.0,0.0,47.333333333333336,4.172043010752689,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0039875,R.Davis,00-0034857,1,1.0,1.0,14.0,2.0,12.0,0.0,1.89250474085566,0.0521727800369263,2.0,1.0,1,31.0,191.0,8.129718161441788,0.010471204188481676,0.03225806451612903,14.0,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,0,0,0,0,0,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,10.0,3.0,2.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02401049281072399,1,0,0,0,1,61.0,55.0,20.0,1.0,0.0,0.0,1.0,0.0,38.0,-5.217391304347826,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0039901,K.Coleman,00-0034857,1,5.0,4.0,51.0,46.0,11.0,0.0,3.296487469779099,0.0454413294792176,9.2,0.8,1,31.0,191.0,8.129718161441788,0.24083769633507854,0.16129032258064516,10.2,0.9664516891855499,1.0222013134365977,0.9862841898017723,0.7930943397457012,1.2606473395929367,2,0,0,0,3,18.0,23.0,7.217391304347826,9.891941625138992,0.782608695652174,15.6,3.2,9.2,2.75,0.0,1.0,2.0,0.0,1.0,0.08454682520223504,0.070782545429832,1,0,0,0,1,61.0,55.0,20.0,0.8,0.2,10.688779163215974,3.0,0.0,30.2,1.9826086956521736,0.0,12.0,11.0,28.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,16.0,0.0,7.0,28.0,0,0.0,2.0,0.0,1.0,1.0,0,0,2,0,1,2,0,4,1,6.5,46.0
2024_01_ARI_BUF,00-0039921,T.Benson,00-0035228,4,1.0,1.0,5.0,-4.0,9.0,0.0,-0.0886164698749781,0.0161300897598267,-4.0,1.0,1,31.0,191.0,8.129718161441788,-0.020942408376963352,0.03225806451612903,5.0,0.9988861087156097,1.047341940334633,1.0220905940837062,1.0786083020541537,1.3287768098564325,0,0,0,0,0,21.0,31.0,6.161290322580645,1.196628136019551,0.6774193548387096,10.0,2.0,-4.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01751349630836076,1,0,0,0,1,61.0,55.0,20.0,1.0,0.0,0.0,0.0,0.0,71.0,-10.161290322580644,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,4,1,6.5,46.0
2024_01_BAL_KC,00-0030506,T.Kelce,00-0033873,3,4.0,3.0,34.0,27.0,10.0,0.0,3.4729155453387603,0.041264176368713296,6.75,0.75,3,40.0,267.0,3.72305508744164,0.10112359550561797,0.1,8.5,1.0867880862825834,1.067858669399484,1.0980028794932775,1.0289355513016598,1.058445898566646,1,0,2,0,2,20.0,27.0,5.925925925925926,4.1912964096775704,0.7407407407407407,12.5,2.25,6.75,3.3333333333333335,0.0,1.0,2.0,0.0,1.0,0.004907388401402489,0.10582685841721305,2,0,0,0,1,67.0,53.0,8.0,0.75,0.25,11.060440015358038,1.0,0.0,49.5,0.8240740740740744,0.0,24.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,2,2,0,16,3,3.0,46.0
2024_01_BAL_KC,00-0031549,N.Agholor,00-0034796,16,1.0,1.0,6.0,6.0,0.0,0.0,0.141273579618428,0.0301918685436249,6.0,1.0,3,40.0,267.0,3.72305508744164,0.02247191011235955,0.025,6.0,1.0020825442634997,1.0168140362441613,1.0019360910747135,0.9437822642973843,1.2530131670071631,0,0,0,0,1,26.0,40.0,6.675,-3.6868176609277823,0.65,17.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039476488634148585,2,0,0,0,1,67.0,53.0,8.0,1.0,0.0,0.0,1.0,0.0,31.0,-0.6749999999999998,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,16,3,3.0,46.0
2024_01_BAL_KC,00-0032764,D.Henry,00-0034796,16,2.0,0.0,0.0,-10.0,0.0,0.0,-1.4453137295786291,-0.043028175830840995,-5.0,0.0,3,40.0,267.0,3.72305508744164,-0.03745318352059925,0.05,0.0,1.0020825442634997,1.0168140362441613,1.0019360910747135,0.9437822642973843,1.2530131670071631,0,0,0,0,1,26.0,40.0,6.675,-3.6868176609277823,0.65,5.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05610282893131758,0.03737020839340888,2,0,0,0,1,67.0,53.0,8.0,0.0,0.0,0.0,1.0,0.0,66.0,-11.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,16,3,3.0,46.0
