Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,rec_yds_per_rec,Rec_TD,Rec_1D,rec_success,rec_long,Rec/G,Rec_Y/G,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,Fmb,Awards,Player,PlayerID
2017,22,KAN,QB,1,1,7,10,0,0,14.3,5,1.4,10.0,7.0,0,0,0,,0,0,,,0.0,0.0,,,7,1.4,10,0,0,,Patrick Mahomes,MahoPa00
2018,23,KAN,QB,16,16,60,272,2,17,53.3,28,4.5,17.0,3.8,0,0,0,,0,0,,,0.0,0.0,,,60,4.5,272,2,9,"PB,AP-1,AP MVP-1,AP OPoY-1",Patrick Mahomes,MahoPa00
2019,24,KAN,QB,14,14,43,218,2,15,41.9,25,5.1,15.6,3.1,0,0,0,,0,0,,,0.0,0.0,,,43,5.1,218,2,3,"PB,AP OPoY-4",Patrick Mahomes,MahoPa00
2020,25,KAN,QB,15,15,62,308,2,22,53.2,24,5.0,20.5,4.1,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,62,5.0,308,2,5,"PB,AP-2,AP MVP-3,AP OPoY-2",Patrick Mahomes,MahoPa00
2021,26,KAN,QB,17,17,66,381,2,25,50.0,32,5.8,22.4,3.9,0,0,0,,0,0,,,0.0,0.0,,,66,5.8,381,2,9,PB,Patrick Mahomes,MahoPa00
2022,27,KAN,QB,17,17,61,358,4,25,59.0,20,5.9,21.1,3.6,1,1,6,6.0,0,0,100.0,6,0.1,0.4,100.0,6.0,62,5.9,364,4,5,"PB,AP-1,AP MVP-1,AP OPoY-2",Patrick Mahomes,MahoPa00
2023,28,KAN,QB,16,16,75,389,0,27,50.7,25,5.2,24.3,4.7,0,0,0,,0,0,,,0.0,0.0,,,75,5.2,389,0,5,"PB,AP MVP-7",Patrick Mahomes,MahoPa00
2024,29,KAN,QB,16,16,58,307,2,22,50.0,33,5.3,19.2,3.6,1,1,2,2.0,0,0,0.0,2,0.1,0.1,100.0,2.0,59,5.2,309,2,2,"AP MVP-6,AP OPoY-17",Patrick Mahomes,MahoPa00
2025,30,KAN,QB,14,14,64,422,5,27,57.8,22,6.6,30.1,4.6,1,1,-10,-10.0,0,0,0.0,-10,0.1,-0.7,100.0,-10.0,65,6.3,412,5,3,,Patrick Mahomes,MahoPa00
