Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2017,22,KAN,QB,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,Patrick Mahomes,MahoPa00
2018,23,KAN,QB,16,16,0,0,0,0,0,0,9,5,-4,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-1",Patrick Mahomes,MahoPa00
2019,24,KAN,QB,14,14,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,"PB,AP OPoY-4",Patrick Mahomes,MahoPa00
2020,25,KAN,QB,15,15,0,0,0,0,0,0,5,2,-10,0,0.0,0,0,0,0,0,0,"PB,AP-2,AP MVP-3,AP OPoY-2",Patrick Mahomes,MahoPa00
2021,26,KAN,QB,17,17,0,0,0,0,0,0,9,2,-17,0,0.0,1,1,0,0,0,0,PB,Patrick Mahomes,MahoPa00
2022,27,KAN,QB,17,17,0,0,0,0,0,0,5,4,-3,0,0.0,2,1,1,0,0,0,"PB,AP-1,AP MVP-1,AP OPoY-2",Patrick Mahomes,MahoPa00
2023,28,KAN,QB,16,16,0,0,0,0,0,0,5,4,0,0,0.0,0,0,0,0,0,0,"PB,AP MVP-7",Patrick Mahomes,MahoPa00
2024,29,KAN,QB,16,16,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,"AP MVP-6,AP OPoY-17",Patrick Mahomes,MahoPa00
2025,30,KAN,QB,14,14,0,0,0,0,0,0,3,3,0,0,0.0,0,0,0,0,0,0,,Patrick Mahomes,MahoPa00
