Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2019,22,ARI,QB,16,16,349,542,3987,7.4,1870,5.4,3.5,1852,5.3,18,24,4,17,3.3,92,17.9,378,73.5,2.3,151,63,16,127,20.6,28,6.9,108,780,70,536,33,244,116,938,AP ORoY-1,Kyler Murray,MurrKy00
2020,23,ARI,QB,16,16,375,558,4340,7.8,2213,5.9,4.0,1758,4.7,14,25,8,13,2.5,88,16.8,405,77.1,2.4,156,55,24,106,16.7,51,8.4,171,1395,121,1107,43,288,107,877,PB,Kyler Murray,MurrKy00
2021,24,ARI,QB,14,14,333,481,3847,8.0,1986,6.0,4.1,1801,5.4,10,20,0,16,3.5,66,14.3,367,79.6,2.3,110,69,13,113,20.8,30,7.6,111,780,79,702,28,78,109,937,PB,Kyler Murray,MurrKy00
2022,25,ARI,QB,11,11,259,390,2673,6.9,1114,4.3,2.9,1254,4.8,9,16,3,22,5.9,44,11.9,289,77.9,2.2,89,42,15,82,18.5,29,7.9,50,393,43,336,7,57,61,440,,Kyler Murray,MurrKy00
2023,26,ARI,QB,8,8,176,268,1955,7.3,822,4.7,3.1,977,5.6,10,5,1,10,3.8,35,13.4,196,74.8,2.4,73,20,19,57,18.8,18,9.6,32,148,22,128,7,20,44,467,AP CPoY-9,Kyler Murray,MurrKy00
2024,27,ARI,QB,17,17,372,541,3669,6.8,1883,5.1,3.5,1968,5.3,14,19,1,17,3.3,66,12.7,412,79.1,2.4,155,47,23,100,16.3,42,8.7,6,56,5,43,1,13,5,21,AP CPoY-10,Kyler Murray,MurrKy00
2025,28,ARI,QB,5,5,110,161,951,5.9,417,3.8,2.6,545,5.0,7,4,0,5,3.2,25,15.9,118,75.2,2.3,35,7,9,32,16.5,17,8.9,26,160,17,122,8,38,25,146,,Kyler Murray,MurrKy00
