game_id,receiver_player_id,receiver_player_name,passer_player_id,defteam,targets,receptions,receiving_yards,air_yards,yac,tds,epa,wpa,avg_depth,catch_rate,posteam,team_pass_attempts,team_air_yards,team_epa,air_yard_share,target_share,yards_per_target,def_targets_dev,def_receptions_dev,def_yards_dev,def_tds_dev,def_epa_dev,red_zone_targets,end_zone_targets,third_down_targets,fourth_down_targets,high_leverage_targets,qb_completions,qb_attempts,qb_air_yards,qb_cpoe,qb_comp_pct,avg_score_diff,avg_quarter,adot,yac_per_reception,td_rate,explosive_plays,first_downs,trailing_pct,leading_pct,wp_var,target_share_std,surface,is_dome,is_rain,is_snow,is_clear,temp_f,humidity_pct,wind_mph,success_rate,big_play_rate,reception_std,second_and_long_targets,third_and_medium_targets,avg_start_yardline,avg_target_depth_vs_qb,yards_Q1,yards_Q2,yards_Q3,yards_Q4,receptions_Q1,receptions_Q2,receptions_Q3,receptions_Q4,targets_Q1,targets_Q2,targets_Q3,targets_Q4,lost_yards_due_to_penalty,yards_wp_<25,yards_wp_25_45,yards_wp_45_55,yards_wp_55_75,yards_wp_>75,yards_wp_NA,receptions_wp_<25,receptions_wp_25_45,receptions_wp_45_55,receptions_wp_55_75,receptions_wp_>75,receptions_wp_NA,targets_wp_<25,targets_wp_25_45,targets_wp_45_55,targets_wp_55_75,targets_wp_>75,targets_wp_NA,home_team,away_team,pregame_spread,pregame_total
2019_01_ATL_MIN,00-0027944,J.Jones,00-0026143,21,12.0,6.0,31.0,107.0,11.0,1.0,-4.598578819146381,-0.09593038097955278,9.727272727272727,0.5,2,47.0,345.0,-0.9792458834997555,0.3101449275362319,0.2553191489361702,2.5833333333333335,1.0522516585588346,1.0882596350426808,0.9918979540120709,0.8909933895290174,0.5983145936562067,2,0,2,1,12,33.0,47.0,7.666666666666667,3.3820614549848735,0.7021276595744681,3.0,2.5833333333333335,8.916666666666666,1.8333333333333333,0.08333333333333333,0.0,4.0,0.0,0.4166666666666667,0.00656495080753085,0.23362313836290746,3,1,0,0,1,0.0,0.0,0.0,0.5,0.0,2.9944392908634274,2.0,1.0,40.083333333333336,2.0606060606060606,8.0,10.0,0.0,13.0,2.0,1.0,0.0,3.0,4.0,2.0,1.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0,12,0,0,0,0,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0027981,K.Rudolph,00-0029604,2,1.0,0.0,0.0,4.0,0.0,0.0,-0.490884784376249,-0.005799651145935,4.0,0.0,2,47.0,345.0,-0.9792458834997555,0.011594202898550725,0.02127659574468085,0.0,0.9634575517246112,0.9947373226562003,1.028613428078527,1.122651670806562,1.3642389878208256,0,0,0,0,1,8.0,9.0,6.666666666666667,17.185257540808813,0.8888888888888888,14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05813951626589914,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,-2.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0028042,L.Stocker,00-0026143,21,1.0,0.0,0.0,3.0,0.0,0.0,-7.0685855675838,-0.0281122960150242,3.0,0.0,2,47.0,345.0,-0.9792458834997555,0.008695652173913044,0.02127659574468085,0.0,1.0522516585588346,1.0882596350426808,0.9918979540120709,0.8909933895290174,0.5983145936562067,1,0,0,0,1,33.0,47.0,7.666666666666667,3.3820614549848735,0.7021276595744681,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03138344756954185,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0029632,M.Sanu,00-0026143,21,6.0,5.0,57.0,37.0,30.0,0.0,0.6150118426303366,-0.01961166711407702,6.166666666666667,0.8333333333333334,2,47.0,345.0,-0.9792458834997555,0.1072463768115942,0.1276595744680851,9.5,1.0522516585588346,1.0882596350426808,0.9918979540120709,0.8909933895290174,0.5983145936562067,0,0,1,0,6,33.0,47.0,7.666666666666667,3.3820614549848735,0.7021276595744681,1.0,2.6666666666666665,6.166666666666667,6.0,0.0,1.0,2.0,0.0,0.16666666666666666,0.0016995302592579006,0.1737161485287769,3,1,0,0,1,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,7.536577472566709,1.0,0.0,46.5,-1.5000000000000002,0.0,37.0,10.0,10.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0030035,A.Thielen,00-0029604,2,3.0,3.0,43.0,25.0,18.0,1.0,5.368132045492524,0.0619972684248888,8.333333333333334,1.0,2,47.0,345.0,-0.9792458834997555,0.07246376811594203,0.06382978723404255,14.333333333333334,0.9634575517246112,0.9947373226562003,1.028613428078527,1.122651670806562,1.3642389878208256,0,0,1,0,2,8.0,9.0,6.666666666666667,17.185257540808813,0.8888888888888888,14.0,2.3333333333333335,8.333333333333334,6.0,0.3333333333333333,1.0,2.0,0.0,0.6666666666666666,0.02474419384406553,0.10752212168611268,3,1,0,0,1,0.0,0.0,0.0,1.0,0.3333333333333333,7.767453465154029,1.0,0.0,58.666666666666664,1.6666666666666663,23.0,0.0,20.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,20.0,0,0.0,0.0,0.0,1.0,2.0,0,0,0,0,1,2,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0031285,D.Freeman,00-0026143,21,4.0,3.0,12.0,11.0,7.0,0.0,-1.281788355088794,-0.00027758004580382366,2.75,0.75,2,47.0,345.0,-0.9792458834997555,0.03188405797101449,0.0851063829787234,3.0,1.0522516585588346,1.0882596350426808,0.9918979540120709,0.8909933895290174,0.5983145936562067,0,0,0,0,4,33.0,47.0,7.666666666666667,3.3820614549848735,0.7021276595744681,1.5,3.75,2.75,2.3333333333333335,0.0,0.0,0.0,0.0,0.25,1.0242261255847591e-07,0.10629473309551318,3,1,0,0,1,0.0,0.0,0.0,0.5,0.0,3.605551275463989,2.0,0.0,50.75,-4.916666666666667,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0031570,J.Hardy,00-0026143,21,6.0,4.0,41.0,28.0,18.0,0.0,0.4496701400349761,0.024530680321855406,5.6,0.6666666666666666,2,47.0,345.0,-0.9792458834997555,0.08115942028985507,0.1276595744680851,6.833333333333333,1.0522516585588346,1.0882596350426808,0.9918979540120709,0.8909933895290174,0.5983145936562067,2,0,1,0,6,33.0,47.0,7.666666666666667,3.3820614549848735,0.7021276595744681,2.0,2.5,4.666666666666667,4.5,0.0,1.0,2.0,0.0,0.3333333333333333,0.004823836047726718,0.13689340579465634,3,1,0,0,1,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,8.99536917900909,4.0,1.0,47.333333333333336,-2.0666666666666673,31.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0031588,S.Diggs,00-0029604,2,2.0,2.0,37.0,29.0,8.0,0.0,3.2988477939507,-0.0066028833389282,14.5,1.0,2,47.0,345.0,-0.9792458834997555,0.08405797101449275,0.0425531914893617,18.5,0.9634575517246112,0.9947373226562003,1.028613428078527,1.122651670806562,1.3642389878208256,0,0,0,0,2,8.0,9.0,6.666666666666667,17.185257540808813,0.8888888888888888,17.5,2.0,14.5,4.0,0.0,1.0,1.0,0.0,1.0,0.004604345848015649,0.07946559324360403,3,1,0,0,1,0.0,0.0,0.0,1.0,0.5,17.67766952966369,0.0,0.0,79.0,7.833333333333332,6.0,0.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,2,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0032392,A.Hooper,00-0026143,21,9.0,9.0,77.0,45.0,32.0,0.0,4.0966086879489065,0.020441554857825138,5.0,1.0,2,47.0,345.0,-0.9792458834997555,0.13043478260869565,0.19148936170212766,8.555555555555555,1.0522516585588346,1.0882596350426808,0.9918979540120709,0.8909933895290174,0.5983145936562067,0,0,0,0,9,33.0,47.0,7.666666666666667,3.3820614549848735,0.7021276595744681,1.3333333333333333,3.4444444444444446,5.0,3.5555555555555554,0.0,0.0,3.0,0.0,0.2222222222222222,0.0006164117489626899,0.18215499403617852,3,1,0,0,1,0.0,0.0,0.0,1.0,0.0,4.530759073022729,3.0,0.0,56.44444444444444,-2.666666666666667,0.0,4.0,27.0,46.0,0.0,1.0,3.0,5.0,0.0,1.0,3.0,5.0,0.0,77.0,0.0,0.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0,9,0,0,0,0,0,21,2,3.5,47.0
2019_01_ATL_MIN,00-0033893,D.Cook,00-0029604,2,2.0,2.0,9.0,2.0,7.0,0.0,-0.28666917246300694,0.0058237314224243,1.0,1.0,2,47.0,345.0,-0.9792458834997555,0.005797101449275362,0.0425531914893617,4.5,0.9634575517246112,0.9947373226562003,1.028613428078527,1.122651670806562,1.3642389878208256,0,0,0,0,1,8.0,9.0,6.666666666666667,17.185257540808813,0.8888888888888888,3.5,1.0,1.0,3.5,0.0,0.0,0.0,0.0,0.5,0.010330961970339558,0.09016046848886292,3,1,0,0,1,0.0,0.0,0.0,1.0,0.0,4.949747468305833,0.0,0.0,36.0,-5.666666666666667,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,1,0,21,2,3.5,47.0
