Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2025,23,TEN,QB,14,14,0,0,0,0,0,0,9,0,-2,0,0.0,0,0,0,0,0,0,,Cam Ward,WardCa00
