Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2021,21,DEN,RB,17,1,203,903,4,52,46.3,49,4.4,53.1,11.9,53,43,316,7.3,3,12,37.7,42,2.5,18.6,81.1,6.0,246,5.0,1219,7,2,8,,Javonte Williams,WillJa10
2022,22,DEN,RB,4,4,47,204,0,9,48.9,17,4.3,51.0,11.8,22,16,76,4.8,0,4,31.8,13,4.0,19.0,72.7,3.5,63,4.4,280,0,1,1,,Javonte Williams,WillJa10
2023,23,DEN,RB,16,13,217,774,3,41,40.6,21,3.6,48.4,13.6,58,47,228,4.9,2,10,48.3,18,2.9,14.3,81.0,3.9,264,3.8,1002,5,1,6,,Javonte Williams,WillJa10
2024,24,DEN,RB,17,11,139,513,4,30,46.8,20,3.7,30.2,8.2,70,52,346,6.7,0,14,37.1,34,3.1,20.4,74.3,4.9,191,4.5,859,4,2,6,,Javonte Williams,WillJa10
2025,25,DAL,RB,16,16,252,1201,11,67,56.3,66,4.8,75.1,15.8,51,35,137,3.9,2,7,33.3,14,2.2,8.6,68.6,2.7,287,4.7,1338,13,2,9,,Javonte Williams,WillJa10
