Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2017,23,GNB,RB,12,4,81,448,4,23,53.1,46,5.5,37.3,6.8,18,9,22,2.4,0,2,11.1,9,0.8,1.8,50.0,1.2,90,5.2,470,4,0,3,,Aaron Jones,JoneAa00
2018,24,GNB,RB,12,8,133,728,8,41,54.9,67,5.5,60.7,11.1,35,26,206,7.9,1,12,51.4,24,2.2,17.2,74.3,5.9,159,5.9,934,9,1,6,,Aaron Jones,JoneAa00
2019,25,GNB,RB,16,16,236,1084,16,55,54.2,56,4.6,67.8,14.8,68,49,474,9.7,3,18,47.1,67,3.1,29.6,72.1,7.0,285,5.5,1558,19,3,12,,Aaron Jones,JoneAa00
2020,26,GNB,RB,14,14,201,1104,9,52,55.7,77,5.5,78.9,14.4,63,47,355,7.6,2,15,49.2,30,3.4,25.4,74.6,5.6,248,5.9,1459,11,2,14,PB,Aaron Jones,JoneAa00
2021,27,GNB,RB,15,15,171,799,4,40,49.7,57,4.7,53.3,11.4,65,52,391,7.5,6,24,50.8,26,3.5,26.1,80.0,6.0,223,5.3,1190,10,2,9,,Aaron Jones,JoneAa00
2022,28,GNB,RB,17,17,213,1121,2,54,54.9,36,5.3,65.9,12.5,72,59,395,6.7,5,19,44.4,30,3.5,23.2,81.9,5.5,272,5.6,1516,7,5,12,,Aaron Jones,JoneAa00
2023,29,GNB,RB,11,11,142,656,2,43,62.0,39,4.6,59.6,12.9,43,30,233,7.8,1,14,39.5,51,2.7,21.2,69.8,5.4,172,5.2,889,3,2,7,,Aaron Jones,JoneAa00
2024,30,MIN,RB,17,17,255,1138,5,50,49.8,41,4.5,66.9,15.0,62,51,408,8.0,2,20,58.1,25,3.0,24.0,82.3,6.6,306,5.1,1546,7,5,11,,Aaron Jones,JoneAa00
2025,31,MIN,RB,12,12,132,548,2,28,50.0,31,4.2,45.7,11.0,41,28,199,7.1,1,9,41.5,27,2.3,16.6,68.3,4.9,160,4.7,747,3,2,5,,Aaron Jones,JoneAa00
