Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2022,21,NYJ,RB,7,2,80,463,4,20,50.0,62,5.8,66.1,11.4,31,19,218,11.5,1,8,35.5,79,2.7,31.1,61.3,7.0,99,6.9,681,5,1,4,,Breece Hall,HallBr03
2023,22,NYJ,RB,17,16,223,994,5,40,39.5,83,4.5,58.5,13.1,95,76,591,7.8,4,28,40.0,50,4.5,34.8,80.0,6.2,299,5.3,1585,9,2,8,AP CPoY-7,Breece Hall,HallBr03
2024,23,NYJ,RB,16,16,209,876,5,40,46.4,42,4.2,54.8,13.1,76,57,483,8.5,3,15,36.8,57,3.6,30.2,75.0,6.4,266,5.1,1359,8,6,9,,Breece Hall,HallBr03
2025,24,NYJ,RB,16,16,243,1065,4,57,49.8,59,4.4,66.6,15.2,48,36,350,9.7,1,13,54.2,42,2.3,21.9,75.0,7.3,279,5.1,1415,5,2,9,,Breece Hall,HallBr03
