receiver_player_id,receiver_player_name,season,games_played,posteam,targets,receptions,receiving_yards,air_yards,yac,tds,red_zone_targets,end_zone_targets,third_down_targets,fourth_down_targets,high_leverage_targets,explosive_plays,first_downs,second_and_long_targets,third_and_medium_targets,lost_yards_due_to_penalty,yards_Q1,yards_Q2,yards_Q3,yards_Q4,receptions_Q1,receptions_Q2,receptions_Q3,receptions_Q4,targets_Q1,targets_Q2,targets_Q3,targets_Q4,yards_wp_<25,yards_wp_25_45,yards_wp_45_55,yards_wp_55_75,yards_wp_>75,yards_wp_NA,receptions_wp_<25,receptions_wp_25_45,receptions_wp_45_55,receptions_wp_55_75,receptions_wp_>75,receptions_wp_NA,targets_wp_<25,targets_wp_25_45,targets_wp_45_55,targets_wp_55_75,targets_wp_>75,targets_wp_NA,epa,wpa,avg_depth,catch_rate,team_pass_attempts,team_air_yards,team_epa,air_yard_share,target_share,yards_per_target,def_targets_dev,def_receptions_dev,def_yards_dev,def_tds_dev,def_epa_dev,qb_completions,qb_attempts,qb_air_yards,qb_cpoe,qb_comp_pct,avg_score_diff,avg_quarter,adot,yac_per_reception,td_rate,trailing_pct,leading_pct,wp_var,target_share_std,temp_f,humidity_pct,wind_mph,success_rate,big_play_rate,reception_std,avg_start_yardline,avg_target_depth_vs_qb,pregame_spread,pregame_total,passer_player_id,surface,is_dome,is_rain,is_snow,is_clear,defteam,home_team,away_team
00-0030061,Z.Ertz,2015,15,2,105.0,70.0,810.0,887.0,289.0,2.0,9,0,24,1,54,11.0,40.0,21.0,7.0,0.0,153.0,271.0,197.0,232.0,12.0,24.0,18.0,21.0,19.0,35.0,30.0,28.0,178.0,142.0,153.0,224.0,156.0,0,22.0,11.0,9.0,19.0,14.0,0,35,20,10,27,20,0,0.45839321111498893,0.03848655757048651,8.63159699777347,0.6650219061983768,39.46666666666667,346.06666666666666,2.846278070368298,0.1985360297399066,0.1874617781439246,7.627769996887644,1.007516810452852,1.0126079436273236,1.024176973992392,1.0477813891502683,1.1073964241375063,24.466666666666665,37.86666666666667,6.969650819956675,-1.9968826956151582,0.6374659953300351,10.241721970839619,2.552368263544734,8.63159699777347,3.839259259259259,0.02179487179487179,0.0,0.7640127846010198,0.027203223253624533,0.0898318502262523,58.266666666666666,50.2,7.666666666666667,0.6644663506428212,0.11629222629222628,6.926543753331917,58.43605053987407,1.626726854145296,2.7,48.833333333333336,00-0027854,2.7333333333333334,0.06666666666666667,0.0,0.0,1.0,17.466666666666665,21.8,21.666666666666668
00-0030061,Z.Ertz,2016,14,8,106.0,78.0,816.0,852.0,263.0,4.0,17,0,23,6,52,9.0,42.0,25.0,2.0,0.0,183.0,150.0,266.0,217.0,14.0,20.0,24.0,20.0,18.0,25.0,30.0,33.0,312.0,120.0,111.0,125.0,148.0,0,29.0,12.0,12.0,12.0,13.0,0,41,18,16,15,16,0,1.872641960739271,0.08735192610760868,8.61721522525094,0.7398669782598354,35.42857142857143,301.64285714285717,4.258528291576041,0.2648273415480371,0.2311567083127978,8.257325710004281,1.0375965556866642,1.0553841508976902,1.036345886988893,1.021327365860377,1.1512564944814643,23.928571428571427,38.642857142857146,7.752791858184805,-1.6991264698418902,0.6178174684516576,10.074980674087817,2.725263724370867,8.61721522525094,3.065369352869353,0.020183982683982676,0.0,0.7787991770134628,0.016633717056919635,0.146217641858279,58.0,54.92857142857143,8.928571428571429,0.7070438490081347,0.09805402930402929,5.109820190130454,49.395365943580224,0.8644233670661342,2.0,43.857142857142854,00-0032950,2.7857142857142856,0.07142857142857142,0.07142857142857142,0.0,0.9285714285714286,15.857142857142858,21.142857142857142,20.714285714285715
00-0030061,Z.Ertz,2017,14,26,100.0,65.0,726.0,777.0,216.0,7.0,18,0,27,1,51,7.0,46.0,24.0,8.0,0.0,122.0,347.0,208.0,147.0,13.0,26.0,18.0,17.0,18.0,37.0,30.0,26.0,10.0,175.0,18.0,247.0,374.0,0,1.0,12.0,2.0,19.0,40.0,0,4,16,5,22,64,0,1.515836248231059,0.05142847818049384,8.013208616780044,0.6881802721088436,37.642857142857146,313.92857142857144,2.629511311476989,0.2124180410641296,0.1995306235253811,7.531519274376417,0.9999165836538746,0.9992762611694815,0.9963020973473967,1.0464349442751233,0.9607957467380667,18.142857142857142,30.285714285714285,9.270943962213064,0.3254485072753778,0.6137401412651691,11.629251700680271,2.5251984126984124,7.972732426303855,2.974007936507937,0.07579365079365079,0.0,0.8369614512471655,0.024859964344220692,0.1052311442019895,58.0,64.0,8.071428571428571,0.6683390022675738,0.06462585034013604,7.776168526573743,49.620153061224485,-1.3683504247980967,2.7857142857142856,45.285714285714285,00-0032950,2.5,0.0,0.07142857142857142,0.0,0.9285714285714286,17.857142857142858,22.428571428571427,21.428571428571427
00-0030061,Z.Ertz,2018,16,2,156.0,116.0,1163.0,1130.0,353.0,8.0,27,0,39,4,59,13.0,66.0,26.0,15.0,0.0,200.0,399.0,336.0,228.0,23.0,40.0,32.0,21.0,30.0,51.0,45.0,30.0,300.0,154.0,181.0,207.0,321.0,0,27.0,16.0,19.0,22.0,32.0,0,34,20,27,35,40,0,1.1996898923148938,0.04595393765174219,7.206463328338328,0.7251496767121767,41.125,300.6875,8.923890285132511,0.2519655607096818,0.23955994091040225,6.952668251887002,0.9860479208986672,1.006554500068601,1.000276183905776,0.9536983313213115,0.9903719788805002,26.25,36.875,7.514579899672109,5.20684351880758,0.7117559488490953,8.06023290945166,2.5204242805805306,7.206463328338328,2.9843659812409813,0.04648042929292929,0.0,0.7037591748529248,0.023309630890530657,0.0922775540056207,56.6875,61.0,7.0625,0.7015385656010656,0.06793675074925075,5.783641461086277,51.865136252636255,-0.3081165713337799,2.5625,46.59375,00-0029567,2.375,0.0625,0.125,0.0,0.875,17.75,23.25,20.5
00-0030061,Z.Ertz,2019,15,26,122.0,81.0,857.0,1063.0,245.0,6.0,20,0,29,3,66,12.0,50.0,22.0,5.0,0.0,176.0,258.0,212.0,270.0,18.0,22.0,23.0,25.0,27.0,39.0,32.0,38.0,253.0,161.0,76.0,107.0,319.0,0,22.0,18.0,9.0,9.0,30.0,0,36,28,15,20,37,0,2.6779659933609654,0.05686690916756932,9.076820586820586,0.6225727975727975,35.8,301.06666666666666,6.887986866550149,0.2698443555592503,0.2436644069327754,6.731161616161616,1.0078285705859351,1.0129379612283842,0.9967528318469933,0.9914135856665232,0.9960186595769417,22.866666666666667,34.86666666666667,7.697512899056759,-0.9525933113178352,0.649509513285257,10.272059520000697,2.614079711138535,9.076820586820586,3.2093121693121693,0.03726939726939726,0.0,0.8216575581281463,0.03358334801114368,0.1178747324323757,47.53333333333333,48.2,9.066666666666666,0.6356446929976342,0.09171865171865169,6.7226521628693,52.476618272794745,1.1285537195098596,1.8666666666666667,44.766666666666666,00-0032950,2.6,0.06666666666666667,0.13333333333333333,0.0,0.8666666666666667,17.133333333333333,20.533333333333335,22.6
00-0030061,Z.Ertz,2020,11,26,66.0,33.0,304.0,490.0,75.0,1.0,8,0,21,2,31,4.0,16.0,11.0,9.0,0.0,61.0,88.0,71.0,115.0,10.0,9.0,7.0,10.0,16.0,20.0,15.0,22.0,188.0,94.0,0.0,9.0,44.0,0,17.0,11.0,0.0,2.0,6.0,0,40,16,2,6,9,0,-1.1982502231610785,-0.005478144256681006,6.906060606060606,0.5415584415584416,33.09090909090909,301.90909090909093,10.27117935920911,0.15449582894307115,0.18717849278194104,4.464502164502164,0.9582708199179248,0.9209917040128649,0.9002892130784471,0.9166343521255048,0.5941186216069033,19.181818181818183,32.09090909090909,8.942897337507354,-5.920719329030757,0.5897882178109124,10.016450216450217,2.5354978354978353,6.890909090909091,2.4614718614718614,0.012987012987012981,0.0,0.7950216450216451,0.02376602683844643,0.0839454081567178,63.36363636363637,54.63636363636363,6.909090909090909,0.48701298701298695,0.05779220779220779,4.392662826442943,53.20865800865801,-1.8067337447648144,0.45454545454545453,46.0,00-0032950,2.1818181818181817,0.0,0.09090909090909091,0.0,0.9090909090909091,15.909090909090908,21.818181818181817,20.09090909090909
00-0030061,Z.Ertz,2021,17,2,102.0,67.0,675.0,746.0,298.0,5.0,21,0,28,3,61,7.0,40.0,25.0,9.0,0.0,122.0,206.0,193.0,242.0,17.0,22.0,14.0,21.0,25.0,32.0,25.0,31.0,318.0,66.0,56.0,124.0,199.0,0,29.0,7.0,6.0,17.0,15.0,0,46,13,7,24,23,0,0.2615186193522329,0.016933255152278327,7.648102061337355,0.645489477842419,32.8235294117647,252.88235294117646,6.325258763938599,0.18594008805236287,0.1834925178832191,6.976650147238383,0.9991349824428712,1.0049738269685144,1.0025051311246307,0.9898854612458345,0.9040234681578161,21.764705882352942,31.352941176470587,7.36744034487617,0.30651865299239645,0.6867450611567678,8.743127787245434,2.441446135563783,7.616729512317748,3.969327731092437,0.0430438842203548,0.0,0.7906185317950024,0.038593809820484826,0.1012426483969713,52.529411764705884,39.23529411764706,4.235294117647059,0.6677711177711178,0.08270520329343858,6.6457682938004075,47.94448215183509,0.2178922419270055,1.8529411764705883,48.470588235294116,00-0036389,1.6470588235294117,0.058823529411764705,0.0,0.0,1.0,14.470588235294118,10.764705882352942,13.529411764705882
00-0030061,Z.Ertz,2022,10,1,71.0,47.0,406.0,548.0,130.0,4.0,17,0,16,3,46,2.0,24.0,14.0,8.0,0.0,66.0,73.0,127.0,140.0,8.0,11.0,10.0,18.0,8.0,20.0,13.0,30.0,267.0,84.0,31.0,9.0,15.0,0,29.0,11.0,4.0,2.0,1.0,0,48,11,6,2,4,0,0.8380928354410037,0.037277134479102705,7.644772727272728,0.6852272727272728,38.8,256.5,3.6071339533994324,0.21494930264442388,0.18283465567633644,6.175151515151515,1.0017581910675097,1.0125822750843754,1.0100801258533192,1.000982660606336,1.1176513441483955,26.6,38.4,6.808240100997759,0.00012022815518886176,0.6954930929258054,9.154545454545454,2.754545454545455,7.394772727272728,2.704642857142857,0.06916666666666667,0.0,0.714469696969697,0.02433001648950829,0.09675754279535,51.6,24.8,4.1,0.7252272727272727,0.02666666666666666,4.352564278426177,49.41863636363637,0.8365326262749688,0.05,47.7,00-0035228,2.6,0.3,0.0,0.0,1.0,16.4,7.6,9.8
00-0030061,Z.Ertz,2023,7,1,43.0,27.0,187.0,332.0,46.0,1.0,8,0,14,2,25,0.0,8.0,8.0,4.0,0.0,32.0,26.0,32.0,97.0,7.0,5.0,4.0,11.0,12.0,7.0,7.0,17.0,106.0,34.0,19.0,0.0,28.0,0,13.0,9.0,2.0,0.0,3.0,0,24,11,2,3,3,0,-2.003602547302863,-0.06564915610205649,6.757142857142857,0.6571428571428571,31.857142857142858,250.57142857142858,-0.018951289967712066,0.1800071958486369,0.19001876202088672,4.15,1.009977826927258,1.006743784392373,1.037294292326101,1.02565778118401,1.0646826911012421,20.285714285714285,31.714285714285715,7.767742890281694,-1.8765293903456761,0.646596230282488,10.296428571428573,2.807142857142857,6.757142857142857,1.7857142857142858,0.03571428571428571,0.0,0.775,0.03236481954327026,0.1194002841055336,41.285714285714285,35.714285714285715,2.7142857142857144,0.6285714285714287,0.0,3.0908989354066185,49.517857142857146,-1.0106000331388365,2.7142857142857144,43.214285714285715,00-0033949,2.142857142857143,0.14285714285714285,0.0,0.0,1.0,18.428571428571427,13.142857142857142,6.285714285714286
00-0030061,Z.Ertz,2024,17,30,91.0,64.0,637.0,675.0,181.0,7.0,23,0,21,3,59,7.0,38.0,25.0,6.0,0.0,87.0,136.0,236.0,195.0,10.0,15.0,17.0,24.0,16.0,21.0,26.0,30.0,206.0,100.0,37.0,114.0,197.0,0,18.0,8.0,4.0,14.0,22.0,0,24,8,5,20,36,0,1.7608623262260465,0.0402257969629448,7.333619811560988,0.7555003819709702,28.294117647058822,241.41176470588235,6.403103261029325,0.19210046789433063,0.19864772802966332,7.562885154061624,0.9850067104991375,0.9922221016250733,0.9948545371995403,1.0083511110079504,1.0539831082327664,20.941176470588236,28.88235294117647,7.703992455502776,6.35892615305754,0.7329746344811537,13.801387827858417,2.7605678635090403,7.223325693913929,2.7549019607843133,0.07268907563025209,0.0,0.9112490450725744,0.0253872027868943,0.1227723004027587,55.23529411764706,47.05882352941177,5.823529411764706,0.7628533231474408,0.07649605296664119,4.951438849135681,46.642857142857146,-0.40716618488757855,2.3823529411764706,46.05882352941177,00-0039910,2.4705882352941178,0.058823529411764705,0.0,0.0,1.0,15.352941176470589,24.176470588235293,23.176470588235293
00-0030061,Z.Ertz,2025,8,24,35.0,25.0,235.0,237.0,68.0,3.0,6,0,11,2,24,2.0,12.0,11.0,3.0,0.0,45.0,54.0,51.0,95.0,6.0,7.0,6.0,8.0,9.0,11.0,8.0,13.0,125.0,18.0,17.0,53.0,32.0,0,12.0,3.0,3.0,5.0,4.0,0,20,6,4,6,5,0,1.2489250417047109,0.024033406511787137,8.336458333333333,0.6770833333333334,29.625,241.25,9.13282895661708,0.12373964787208434,0.15051002238502237,8.3625,0.9783575872520693,0.9953100573215216,0.9572698664576849,1.0446397188049208,0.9667023528414271,16.625,25.0,8.75900122855239,0.4949444450525526,0.6572140225618898,8.505357142857143,2.4947916666666665,8.111458333333333,3.291666666666667,0.06145833333333332,0.0,0.8416666666666667,0.021062070470953664,0.0777365905121083,49.25,56.25,5.625,0.6306547619047619,0.03348214285714285,4.41415475143296,56.066517857142856,-0.4424408544027305,4.3125,47.625,00-0039910,3.0,0.125,0.0,0.0,1.0,13.0,19.125,25.875
00-0030068,M.Goodwin,2015,1,4,2.0,2.0,24.0,22.0,2.0,0.0,0,0,0,0,0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0,0,2,0,0,0,0,2.80889771599323,0.0639678239822388,11.0,1.0,18.0,164.0,4.400550889084114,0.1341463414634146,0.1111111111111111,12.0,0.8820140139192552,0.8871607531198674,0.956254955909413,1.29960758853912,1.591509541430498,10.0,17.0,9.470588235294118,-4.44324244471159,0.5882352941176471,0.0,2.5,11.0,1.0,0.0,0.0,0.0,0.0010822532199416,0.0343732463076793,67.0,58.0,5.0,1.0,0.0,2.8284271247461903,77.5,1.5294117647058822,1.0,43.0,00-0028118,2.0,0.0,0.0,0.0,1.0,31.0,31.0,4.0
00-0030068,M.Goodwin,2016,14,4,65.0,27.0,395.0,987.0,78.0,3.0,4,0,23,0,33,3.0,20.0,11.0,6.0,0.0,113.0,59.0,174.0,67.0,4.0,6.0,12.0,7.0,10.0,28.0,17.0,13.0,62.0,129.0,15.0,25.0,182.0,0,6.0,6.0,1.0,4.0,12.0,0,12,11,5,17,23,0,0.0776210056717892,-0.054976618367226546,15.227125850340135,0.39081632653061227,30.357142857142858,288.92857142857144,6.752178880103294,0.2359175094758809,0.1608456756086266,5.7662414965986395,0.9784558256928554,0.9784099693960877,0.9763259139309496,1.0573227023613725,1.0344574110491433,17.428571428571427,27.428571428571427,9.400209518322189,1.4179534429056726,0.6286094276057107,11.032227891156463,2.539540816326531,15.227125850340135,3.488095238095238,0.03996598639455782,0.0,0.7938775510204081,0.04102907204648617,0.068390943800952,53.92857142857143,59.214285714285715,10.071428571428571,0.4301020408163265,0.0423469387755102,7.867541799958443,56.49812925170068,5.456249814627291,2.3214285714285716,44.357142857142854,00-0028118,2.0714285714285716,0.0,0.0,0.07142857142857142,0.9285714285714286,17.428571428571427,10.5,10.928571428571429
00-0030068,M.Goodwin,2017,16,5,102.0,55.0,943.0,1498.0,199.0,2.0,15,0,22,0,35,13.0,46.0,18.0,3.0,0.0,290.0,334.0,155.0,183.0,14.0,18.0,12.0,12.0,27.0,32.0,22.0,24.0,537.0,211.0,69.0,85.0,60.0,0,24.0,14.0,6.0,8.0,4.0,0,47,25,11,15,7,0,1.8907843505814657,0.0541385394393321,15.031217220279721,0.5025276806526806,35.0625,310.1875,6.311093639962135,0.37091109363827646,0.20552206623777766,9.963938665501166,1.0079444350281812,0.9918537269152846,0.9950952048421206,1.0113579595692355,0.8068896700604035,21.3125,35.125,7.901439849137459,-3.088488418408587,0.6035222524183438,6.2861305361305355,2.290759761072261,15.031217220279721,4.486458333333333,0.046875,0.0,0.6066979895104895,0.02553360555751613,0.1178567284341423,57.75,50.0625,5.8125,0.49627768065268063,0.13584280303030302,9.895729434996413,56.9367752039627,7.259228128718018,0.8125,43.65625,00-0026625,2.5,0.0,0.0625,0.0,0.9375,14.5625,22.0,21.5625
00-0030068,M.Goodwin,2018,11,21,44.0,23.0,395.0,615.0,126.0,4.0,5,0,10,1,19,5.0,19.0,6.0,5.0,0.0,141.0,95.0,96.0,63.0,6.0,7.0,5.0,5.0,9.0,12.0,11.0,12.0,194.0,40.0,49.0,105.0,7.0,0,9.0,3.0,5.0,5.0,1.0,0,15,8,7,11,3,0,0.8688257010627161,0.007603472203473082,11.412121212121212,0.553030303030303,33.0,251.63636363636363,9.059231134917248,0.22776881195630302,0.1290851547650702,8.547474747474748,0.9884005236313073,0.9775795357222151,0.9885694512766673,0.9722809523024375,0.9983141107597526,18.90909090909091,30.09090909090909,8.128269726289183,-2.9076574072953005,0.6300434084462068,10.251515151515152,2.4045454545454543,11.412121212121212,7.742424242424243,0.08181818181818182,0.0,0.8090909090909091,0.0337294084930941,0.0758522270940545,50.54545454545455,46.36363636363637,4.545454545454546,0.553030303030303,0.1,5.785954006226385,57.11666666666667,3.2838514858320296,1.0909090909090908,46.04545454545455,00-0031345,2.090909090909091,0.09090909090909091,0.0,0.0,1.0,13.909090909090908,22.0,20.90909090909091
00-0030068,M.Goodwin,2019,8,29,21.0,12.0,186.0,281.0,33.0,1.0,0,0,3,0,7,3.0,10.0,5.0,2.0,0.0,59.0,27.0,70.0,30.0,3.0,2.0,5.0,2.0,8.0,2.0,8.0,3.0,0.0,0.0,66.0,50.0,70.0,0,0.0,0.0,4.0,3.0,5.0,0,0,1,5,6,9,0,1.3762462350302702,0.021166500465613528,13.5625,0.53125,28.5,188.375,-2.1428004289669635,0.18399246341651979,0.09547847985347983,8.28125,1.0039906092543691,1.0130009392165231,1.027484199333255,1.0909100313045905,1.164296587954254,21.5,31.5,6.765756470232277,1.2994037028865975,0.682416561932691,10.864583333333332,2.2916666666666665,13.5625,1.7708333333333333,0.041666666666666664,0.0,0.6458333333333333,0.020572217511979636,0.0361426190624399,77.625,47.75,5.25,0.53125,0.14583333333333331,3.5325590277409677,57.770833333333336,6.796743529767723,2.8125,46.0625,00-0031345,2.0,0.0,0.125,0.0,0.875,16.625,23.125,22.5
00-0030068,M.Goodwin,2021,14,6,35.0,18.0,282.0,397.0,80.0,1.0,3,0,9,1,22,5.0,12.0,12.0,2.0,0.0,41.0,82.0,96.0,94.0,4.0,7.0,5.0,4.0,7.0,16.0,8.0,9.0,158.0,102.0,13.0,30.0,10.0,0,10.0,5.0,2.0,2.0,1.0,0,17,8,4,2,9,0,0.863009492385778,0.042260652964180086,10.845238095238097,0.5011904761904762,30.071428571428573,240.57142857142858,3.037423262113838,0.11915446471822201,0.08479025460015609,6.766666666666667,1.0315451718562758,1.0373530948741778,1.0342964263902974,1.0308562393106788,1.0917423868301648,16.785714285714285,26.928571428571427,8.770347104530591,-1.8543912673300191,0.6283562806207665,7.657738095238096,2.3601190476190474,10.845238095238097,2.892857142857143,0.014285714285714287,0.0,0.8125,0.015433170383462877,0.0441194874978434,55.0,62.0,8.642857142857142,0.47619047619047616,0.06845238095238095,3.0685680762227667,51.154761904761905,2.736228437585569,3.392857142857143,43.0,00-0027973,1.4285714285714286,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.8571428571428571,16.285714285714285,12.714285714285714,9.571428571428571
00-0030068,M.Goodwin,2022,12,10,42.0,27.0,387.0,442.0,114.0,4.0,5,0,12,2,14,9.0,18.0,10.0,2.0,0.0,64.0,177.0,68.0,78.0,4.0,12.0,5.0,6.0,7.0,16.0,6.0,13.0,121.0,98.0,42.0,126.0,0.0,0,6.0,6.0,5.0,10.0,0.0,0,14,9,5,13,1,0,1.7416814149374833,0.0550050083289225,10.693055555555555,0.6444444444444445,32.583333333333336,245.91666666666666,4.816875687980857,0.19216592644909627,0.12103442000858082,9.294444444444444,1.0219128686391237,1.041176828752428,1.0065065236234583,1.0451981272828583,0.9852073080187248,24.75,34.333333333333336,7.3008246200435565,5.870515178627611,0.7249883853967578,9.118055555555555,2.613888888888889,10.693055555555555,3.040277777777778,0.08888888888888889,0.0,0.7263888888888889,0.011596345524987658,0.0698290867705754,54.666666666666664,66.25,6.916666666666667,0.6444444444444445,0.19166666666666665,5.651116957499611,46.78055555555556,3.3922309355119986,1.6666666666666667,45.375,00-0030565,3.5,0.16666666666666666,0.08333333333333333,0.0,0.9166666666666666,15.083333333333334,24.083333333333332,19.0
00-0030068,M.Goodwin,2023,8,7,12.0,4.0,67.0,363.0,21.0,0.0,0,0,6,0,6,1.0,1.0,3.0,1.0,0.0,0.0,0.0,6.0,61.0,1.0,0.0,1.0,2.0,4.0,3.0,3.0,3.0,57.0,0.0,0.0,4.0,6.0,0,1.0,1.0,0.0,1.0,1.0,0,2,2,1,3,5,0,-0.7190109471557701,-0.0187270510941744,28.3125,0.4375,32.0,263.0,-3.079579836045316,0.3072432959560467,0.051318484383000476,8.125,1.0167718372194425,1.022289039770497,1.0171099460053354,0.9820667791072878,0.9370385904366965,20.5,34.875,8.990904308100532,-6.305347117662103,0.5848241968654488,11.3125,2.375,28.3125,2.625,0.0,0.0,0.875,0.028863935152880136,0.0229654347918619,59.5,72.875,7.5,0.25,0.125,0.0,61.8125,20.9424290252328,-0.6875,39.5,00-0033537,2.25,0.0,0.0,0.0,1.0,12.5,11.75,8.75
00-0030074,D.Bakhtiari,2022,1,11,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,-5.99148989515379,-0.120851755142212,1.0,0.0,24.0,97.0,0.1784243615111469,0.0103092783505154,0.0416666666666666,0.0,0.976879869870506,0.9677350508066712,1.1116915577328563,1.0954794686148428,1.453503750126291,23.0,41.0,10.35,-4.740061014890675,0.5609756097560976,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012216275691231,68.0,70.0,0.0,0.0,0.0,0.0,1.0,-9.35,-4.0,49.5,00-0023459,4.0,1.0,0.0,0.0,1.0,11.0,11.0,12.0
00-0030085,K.Stills,2015,15,20,63.0,27.0,440.0,1041.0,102.0,3.0,7,0,18,1,40,10.0,18.0,14.0,8.0,0.0,34.0,112.0,107.0,187.0,6.0,6.0,4.0,11.0,11.0,13.0,11.0,28.0,229.0,157.0,0.0,8.0,46.0,0,14.0,9.0,0.0,2.0,2.0,0,37,15,3,6,2,0,-0.15870356259089666,-0.004288524440565633,17.326190476190472,0.45134920634920633,35.733333333333334,335.6,7.136944573816547,0.215544949882743,0.12662751170398712,7.799603174603175,1.0142684603480037,0.9908939907692756,1.0135505486516225,1.0654683667054285,1.12108953724361,23.0,37.46666666666667,8.924198089462937,0.0617481617250571,0.6161146686970491,8.175555555555555,2.8242857142857143,17.326190476190472,2.6133333333333337,0.06388888888888888,0.0,0.7181746031746031,0.015494324105286715,0.08453711212913438,68.2,58.2,8.533333333333333,0.4041269841269841,0.18738095238095237,7.582297694341056,55.90579365079365,8.40199238672754,0.4,45.2,00-0029701,2.2,0.0,0.06666666666666667,0.0,0.9333333333333333,18.266666666666666,20.866666666666667,17.4
00-0030085,K.Stills,2016,16,20,76.0,38.0,670.0,1100.0,185.0,8.0,6,0,27,0,36,10.0,30.0,23.0,9.0,0.0,175.0,214.0,151.0,186.0,10.0,12.0,9.0,11.0,21.0,26.0,15.0,19.0,262.0,53.0,66.0,172.0,173.0,0,14.0,7.0,5.0,10.0,6.0,0,29,17,9,12,14,0,0.7296068090325363,0.04732342670687735,16.174429563492062,0.5150545634920635,32.4375,261.5625,6.009328147865055,0.26712723329002186,0.15010762737733163,9.888467261904761,0.985084735936706,0.980770401298316,0.9853544913926413,0.9919465283863931,1.0493500945116958,18.8125,28.0,8.489995642954975,4.219346965183174,0.6634506664528877,7.310887896825397,2.3947420634920635,16.174429563492062,5.451041666666667,0.11309523809523808,0.0,0.6265128968253968,0.020770538003057355,0.0828029352927542,70.125,64.5,9.25,0.5061259920634921,0.13095238095238093,7.1658451539369254,54.28720238095238,7.6688089205370895,2.34375,44.21875,00-0029701,2.4375,0.0,0.125,0.0,0.875,15.875,16.6875,19.1875
00-0030085,K.Stills,2017,16,18,86.0,45.0,617.0,1282.0,109.0,3.0,10,0,28,4,71,14.0,36.0,20.0,9.0,0.0,157.0,92.0,253.0,345.0,11.0,7.0,16.0,24.0,21.0,16.0,29.0,39.0,562.0,130.0,53.0,0.0,102.0,0,37.0,11.0,4.0,0.0,6.0,0,65,18,9,1,12,0,-0.2455750706722053,0.010509169998390112,15.049198717948718,0.5620592948717948,33.25,276.5625,4.599284387955898,0.3086874390319277,0.16300896504416512,7.891466346153846,1.019285369275343,1.0205665856190604,1.020195161594653,0.9863296963136656,1.1243672263056683,19.625,31.0625,8.486565179225874,-0.8750868535292704,0.6267575546583507,7.340941697191697,2.8840544871794873,15.049198717948718,2.732291666666667,0.036057692307692304,0.0,0.6035294566544567,0.03007183518451535,0.10508643430655,59.875,57.3125,8.25,0.5851991758241758,0.09978632478632479,6.787652393638271,55.552453449328446,5.4973435801211465,2.25,43.5,00-0024226,2.3125,0.0,0.0,0.0,1.0,16.0625,15.9375,20.125
00-0030085,K.Stills,2018,15,20,61.0,35.0,524.0,958.0,126.0,7.0,5,0,16,1,28,7.0,27.0,10.0,4.0,0.0,86.0,192.0,41.0,234.0,9.0,12.0,4.0,12.0,19.0,16.0,10.0,20.0,194.0,135.0,64.0,53.0,107.0,0,15.0,8.0,5.0,4.0,5.0,0,30,13,6,7,9,0,2.0459397415473406,0.12660220376797116,16.077037037037037,0.5578306878306878,26.666666666666668,224.8,7.638700991993328,0.29705190975760287,0.15862376757184612,8.243809523809524,0.9850547194158835,0.9624338432599969,0.9549575594099383,0.9748709830347306,0.8065914318259085,17.133333333333333,25.4,7.933436579917681,1.4958527053625261,0.6840435178337825,9.126772486772488,2.4585714285714286,15.410370370370371,3.5472222222222225,0.08814814814814814,0.0,0.6778306878306879,0.02292437765564222,0.0861511814651184,69.33333333333333,58.333333333333336,7.4,0.58005291005291,0.08814814814814814,6.13892842188871,55.22412698412698,8.001378234897134,2.8666666666666667,45.06666666666667,00-0029701,2.533333333333333,0.06666666666666667,0.0,0.0,1.0,15.733333333333333,17.666666666666668,18.066666666666666
