receiver_player_id,receiver_player_name,season,games_played,posteam,targets,receptions,receiving_yards,air_yards,yac,tds,red_zone_targets,end_zone_targets,third_down_targets,fourth_down_targets,high_leverage_targets,explosive_plays,first_downs,second_and_long_targets,third_and_medium_targets,lost_yards_due_to_penalty,yards_Q1,yards_Q2,yards_Q3,yards_Q4,receptions_Q1,receptions_Q2,receptions_Q3,receptions_Q4,targets_Q1,targets_Q2,targets_Q3,targets_Q4,yards_wp_<25,yards_wp_25_45,yards_wp_45_55,yards_wp_55_75,yards_wp_>75,yards_wp_NA,receptions_wp_<25,receptions_wp_25_45,receptions_wp_45_55,receptions_wp_55_75,receptions_wp_>75,receptions_wp_NA,targets_wp_<25,targets_wp_25_45,targets_wp_45_55,targets_wp_55_75,targets_wp_>75,targets_wp_NA,epa,wpa,avg_depth,catch_rate,team_pass_attempts,team_air_yards,team_epa,air_yard_share,target_share,yards_per_target,def_targets_dev,def_receptions_dev,def_yards_dev,def_tds_dev,def_epa_dev,qb_completions,qb_attempts,qb_air_yards,qb_cpoe,qb_comp_pct,avg_score_diff,avg_quarter,adot,yac_per_reception,td_rate,trailing_pct,leading_pct,wp_var,target_share_std,temp_f,humidity_pct,wind_mph,success_rate,big_play_rate,reception_std,avg_start_yardline,avg_target_depth_vs_qb,pregame_spread,pregame_total,passer_player_id,surface,is_dome,is_rain,is_snow,is_clear,defteam,home_team,away_team
00-0034766,C.Herndon,2021,5,7,7.0,4.0,40.0,29.0,31.0,1.0,1,0,0,0,3,0.0,4.0,2.0,0.0,0.0,14.0,19.0,7.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,14.0,0.0,7.0,19.0,0,0.0,1.0,0.0,1.0,2.0,0,2,2,0,1,2,0,0.3804667972843162,0.00622666046321396,3.6,0.7,34.2,321.0,1.1622647585144776,0.02585916204813078,0.043835489189541096,6.6,0.9774530972199857,0.967263143646704,0.9817365325522749,0.9886980644156603,0.7326414169294675,26.2,38.0,7.395730898951446,-0.35196024945092647,0.6769297235023041,9.1,2.4,3.6,6.2,0.2,0.0,0.9,0.00013021737896613998,0.0191075125924208,61.6,45.2,9.8,0.7,0.0,0.0,37.2,-3.795730898951446,1.1,48.1,00-0029604,3.0,0.6,0.0,0.0,1.0,13.2,14.4,19.8
00-0034772,A.Callaway,2018,16,8,77.0,40.0,568.0,1036.0,233.0,5.0,11,0,25,1,38,8.0,27.0,13.0,8.0,0.0,95.0,137.0,134.0,220.0,10.0,9.0,11.0,13.0,24.0,18.0,18.0,22.0,393.0,38.0,50.0,38.0,67.0,0,20.0,8.0,5.0,6.0,4.0,0,34,18,9,15,6,0,-0.8396235744878086,-0.002280568026847966,14.45595238095238,0.5321428571428571,38.25,322.0,0.6260236398911347,0.21765317116462257,0.13169741086232883,7.180877976190477,1.0249734124549956,1.0226503906647908,1.0366131809165937,1.0873190103643058,1.1149201639762982,20.875,33.5625,9.558617773174886,-0.8420790405788443,0.6275605875054823,10.429200487012986,2.7665719696969697,14.150297619047619,5.46875,0.05639880952380951,0.0,0.7858225108225109,0.031052571277916757,0.0842190811985579,57.1875,64.375,7.125,0.4757034632034632,0.10491071428571429,9.90428953164808,55.976251352813854,4.726754241174402,1.875,46.46875,00-0028118,2.4375,0.0625,0.0625,0.0,0.9375,14.5625,12.125,10.4375
00-0034772,A.Callaway,2019,4,8,15.0,8.0,89.0,153.0,44.0,0.0,5,0,5,0,9,1.0,4.0,3.0,3.0,0.0,12.0,72.0,5.0,0.0,1.0,5.0,2.0,0.0,4.0,9.0,2.0,0.0,11.0,50.0,18.0,0.0,10.0,0,2.0,2.0,3.0,0.0,1.0,0,6,3,3,1,2,0,-1.81195188045279,-0.011541003361344272,10.704166666666666,0.4916666666666667,32.25,236.75,-1.6339892712380544,0.16072584293730122,0.1173679361179361,5.091666666666667,0.9800500849401467,0.9541233445467178,0.8981396055049146,0.7459828361364368,0.31869410485573835,19.25,31.75,7.9326388888888895,-6.926693850093421,0.5840653153153154,5.858333333333333,1.8416666666666668,10.704166666666666,2.9375,0.0,0.0,0.6666666666666666,0.016517899359427827,0.0597700733990938,62.25,49.25,10.75,0.4916666666666667,0.05,5.95442743310476,42.958333333333336,2.7715277777777776,2.875,43.75,00-0034855,2.0,0.0,0.25,0.0,0.75,22.25,17.25,13.0
00-0034772,A.Callaway,2020,3,10,4.0,2.0,20.0,28.0,3.0,0.0,0,0,1,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,7.0,0,1.0,0.0,0.0,0.0,1.0,0,2,1,0,0,1,0,0.29945374668265234,0.0055794119834900345,7.5,0.6666666666666666,34.333333333333336,311.3333333333333,6.946789614252019,0.029790417873193236,0.03926596279537453,6.666666666666667,1.0251671293827513,1.0400749833713452,1.028548610029706,1.0309985220055855,1.0702114332820123,21.0,34.333333333333336,8.996821112610586,-4.697382720018328,0.6055180686759635,11.0,2.8333333333333335,7.5,1.0,0.0,0.0,1.0,0.03814492677716467,0.012315089121107398,60.0,35.666666666666664,5.666666666666667,0.6666666666666666,0.0,0.0,73.83333333333333,-1.4968211126105864,-6.333333333333333,47.833333333333336,00-0036212,2.6666666666666665,0.0,0.0,0.0,1.0,17.0,18.333333333333332,18.666666666666668
00-0034773,V.Vea,2019,1,2,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1.32984951807885,0.0476812037061705,1.0,1.0,54.0,517.0,4.699335325719629,0.0019342359767891,0.0185185185185185,1.0,0.9634575517246112,0.9947373226562004,1.028613428078527,1.122651670806562,1.3642389878208256,18.0,27.0,10.185185185185183,1.2915568219290845,0.6666666666666666,13.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0130945700219731,52.0,54.0,0.0,1.0,0.0,0.0,1.0,-9.185185185185183,3.5,51.5,00-0031503,4.0,0.0,0.0,0.0,1.0,2.0,2.0,30.0
00-0034775,C.Kirk,2018,12,1,66.0,41.0,571.0,621.0,226.0,3.0,6,0,25,1,28,8.0,21.0,17.0,11.0,0.0,295.0,60.0,56.0,179.0,15.0,8.0,5.0,15.0,20.0,16.0,10.0,23.0,282.0,178.0,39.0,89.0,2.0,0,23.0,9.0,3.0,7.0,1.0,0,40,13,6,9,1,0,0.840374274813569,0.06462454576160934,9.152678571428572,0.6328373015873016,27.916666666666668,217.25,-3.5851079436879822,0.24727485484225772,0.20755775540477525,9.0375,0.9884317249486712,0.9767106760395046,0.9920936068197519,1.0566662481223636,1.046798842010972,16.166666666666668,27.416666666666668,7.852797079094514,-8.204905234412784,0.5876822837104996,6.721329365079366,2.457738095238095,9.027678571428572,5.209722222222222,0.05357142857142857,0.0,0.6816468253968254,0.03755640533842983,0.0713065893533427,39.166666666666664,24.666666666666668,2.8333333333333335,0.6120039682539683,0.11259920634920634,11.708373307011064,57.84553571428572,1.3384231590007245,5.333333333333333,42.291666666666664,00-0027854,2.0833333333333335,0.08333333333333333,0.0,0.08333333333333333,0.9166666666666666,18.166666666666668,8.5,10.666666666666666
00-0034775,C.Kirk,2019,13,1,97.0,62.0,649.0,929.0,265.0,3.0,13,0,25,2,46,6.0,33.0,19.0,11.0,0.0,119.0,189.0,217.0,184.0,15.0,19.0,14.0,20.0,25.0,29.0,24.0,31.0,483.0,143.0,18.0,55.0,10.0,0,39.0,16.0,3.0,9.0,1.0,0,64,28,3,11,3,0,1.5362285986502071,0.06119817472131165,8.671522921522921,0.6309557963404118,34.23076923076923,255.3846153846154,3.3204027322812673,0.29017571829884087,0.21663194001896532,5.807364430441353,1.0130562461463162,0.9914544131697001,0.9778107050756838,0.9431055749385033,0.7381827670768334,19.692307692307693,29.76923076923077,5.741816814413642,-1.4225762041580319,0.6849711320046951,8.268918474687705,2.601231887770349,8.602982487597872,3.969871794871795,0.023076923076923075,0.0,0.8081642716258101,0.02365961251752156,0.11135763337847401,46.61538461538461,31.76923076923077,3.6153846153846154,0.606531075761845,0.05277777777777778,6.213519202139769,53.48900842746996,2.8815279694574576,2.4615384615384617,46.84615384615385,00-0035228,2.4615384615384617,0.07692307692307693,0.0,0.0,1.0,17.0,9.23076923076923,8.76923076923077
00-0034775,C.Kirk,2020,14,1,79.0,48.0,621.0,935.0,175.0,6.0,14,0,19,1,36,7.0,30.0,16.0,6.0,0.0,113.0,305.0,93.0,110.0,10.0,17.0,10.0,11.0,18.0,26.0,16.0,19.0,129.0,59.0,91.0,83.0,259.0,0,17.0,5.0,4.0,6.0,16.0,0,23,13,5,15,23,0,0.8001986627508588,0.0006966936475666018,12.389710884353741,0.592687074829932,34.785714285714285,273.2142857142857,6.763804016863686,0.24583166523183272,0.16295823055911268,8.134013605442176,0.9990095275780638,1.0046743439351837,0.9837828854158329,0.9077073036877887,0.9206024583963046,24.571428571428573,34.714285714285715,7.92809935711121,1.9007919649072615,0.7022557682997649,11.091921768707483,2.4606292517006803,12.389710884353741,4.0744897959183675,0.0886904761904762,0.0,0.7777210884353741,0.02597085010847747,0.0911309434656795,61.07142857142857,38.5,7.071428571428571,0.5623299319727891,0.08707482993197278,10.378922964794754,49.78001700680272,4.461611527242531,1.4285714285714286,50.964285714285715,00-0035228,2.5714285714285716,0.0,0.0,0.0,1.0,20.071428571428573,10.642857142857142,10.428571428571429
00-0034775,C.Kirk,2021,18,1,104.0,76.0,956.0,1240.0,221.0,4.0,10,0,24,4,68,17.0,45.0,33.0,9.0,0.0,210.0,248.0,305.0,270.0,19.0,19.0,22.0,23.0,26.0,23.0,31.0,34.0,196.0,286.0,90.0,192.0,269.0,0,20.0,20.0,6.0,14.0,23.0,0,28,27,8,19,32,0,2.4941253331242925,0.049868322868924814,11.386606140772807,0.7479838063171397,33.72222222222222,252.83333333333334,7.9754436423597515,0.2735226401406362,0.1782421092458084,9.272809443642778,1.0042725339459069,1.0109005357115621,1.013306801379415,0.9451689132370631,0.9677127053764344,22.38888888888889,30.88888888888889,7.315538767996959,3.306152625592983,0.723255664140722,11.05007014590348,2.5590347923681254,11.386606140772807,2.5576719576719578,0.04027777777777778,0.0,0.728493265993266,0.021690954008283223,0.1067989573839104,44.5,32.22222222222222,4.388888888888889,0.7045735129068462,0.14687149270482602,9.379298137065929,53.92429854096521,4.267052907303051,3.0277777777777777,48.77777777777778,00-0035228,1.6111111111111112,0.16666666666666666,0.0,0.0,1.0,14.38888888888889,8.055555555555555,7.333333333333333
00-0034775,C.Kirk,2022,19,15,162.0,99.0,1232.0,1463.0,404.0,10.0,26,0,44,2,82,18.0,62.0,29.0,15.0,0.0,227.0,322.0,315.0,368.0,17.0,27.0,26.0,29.0,31.0,47.0,44.0,40.0,560.0,263.0,123.0,196.0,90.0,0,46.0,17.0,10.0,15.0,11.0,0,74,30,19,24,15,0,1.4733199861434805,0.010743370852932648,9.094507101086048,0.6156432748538011,35.63157894736842,268.3157894736842,7.459218928408069,0.2994830050186632,0.24724328655196584,7.455555555555556,1.003147276713778,1.0079101673056292,1.0017539386187129,0.9977047423369936,1.0029523296332847,23.105263157894736,34.36842105263158,7.219950089827991,1.110225298811348,0.6819158637031655,9.960588972431077,2.5346908939014203,9.061612364243942,4.279385964912281,0.06263575605680867,0.0,0.7819548872180452,0.036602981226433406,0.0848924274237694,62.36842105263158,72.26315789473684,7.842105263157895,0.6051169590643275,0.11102756892230574,8.527836993891201,48.05716374269006,1.8745570112580574,2.210526315789474,44.68421052631579,00-0036971,2.5789473684210527,0.10526315789473684,0.10526315789473684,0.0,0.8947368421052632,17.94736842105263,17.736842105263158,15.210526315789474
