Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2018,21,NYJ,QB,13,13,239,414,3843,9.3,1605,6.7,3.9,1260,5.3,0,24,1,19,4.9,75,19.3,,,2.4,107,69,12,111,24.2,15,7.7,,,,,,,,,,Sam Darnold,DarnSa00
2019,22,NYJ,QB,13,13,273,441,3614,8.2,1549,5.7,3.5,1475,5.4,10,23,2,25,6.0,74,17.8,313,75.2,2.5,166,63,39,135,28.0,8,8.0,35,241,32,235,2,6,92,675,,Sam Darnold,DarnSa00
2020,23,NYJ,QB,12,12,217,364,2794,7.7,1053,4.9,2.9,1155,5.3,7,21,3,14,4.1,62,18.2,244,71.8,2.4,143,43,38,116,27.3,26,8.0,8,48,5,37,3,11,63,542,,Sam Darnold,DarnSa00
2021,24,CAR,QB,12,11,243,406,2947,7.3,1151,4.7,2.8,1376,5.7,6,23,0,27,7.0,71,18.5,286,74.7,2.5,129,60,40,135,29.1,23,8.1,26,83,22,68,3,15,87,595,,Sam Darnold,DarnSa00
2022,25,CAR,QB,6,6,82,140,1103,7.9,553,6.7,4.0,590,7.2,3,19,3,7,5.9,16,13.6,91,77.1,2.7,49,13,9,32,20.1,9,9.0,17,100,15,100,2,0,52,414,,Sam Darnold,DarnSa00
2023,26,SFO,QB,10,1,28,46,371,8.1,142,5.1,3.1,155,5.5,0,0,1,0,0.0,12,26.7,31,68.9,2.9,8,1,2,9,16.4,3,5.0,4,26,4,26,0,0,6,17,,Sam Darnold,DarnSa00
2024,27,MIN,QB,17,17,361,545,4561,8.4,2566,7.1,4.7,1753,4.9,10,29,1,19,3.7,77,15.0,400,77.7,2.6,137,52,52,152,24.5,28,7.9,0,0,0,0,0,0,0,0,"PB,AP MVP-10,AP CPoY-3",Sam Darnold,DarnSa00
2025,28,SEA,QB,17,17,323,477,3742,7.8,2270,7.0,4.8,1778,5.5,16,22,4,15,3.3,66,14.6,360,79.8,2.4,149,47,35,109,21.0,14,6.4,17,154,17,154,0,0,123,1394,PB,Sam Darnold,DarnSa00
