Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2018,37,NYG,QB,16,16,380,576,4239,7.4,2147,5.7,3.7,2152,5.7,0,9,1,24,4.2,94,16.6,,,2.4,122,64,41,152,24.2,4,4.0,,,,,,,,,,Eli Manning,MannEl00
2019,38,NYG,QB,4,4,91,147,1199,8.2,625,6.9,4.3,417,4.6,4,4,0,4,2.8,28,19.6,106,74.1,2.4,37,10,8,23,15.0,1,6.0,14,112,14,112,0,0,34,282,,Eli Manning,MannEl00
