game_id,receiver_player_id,receiver_player_name,passer_player_id,defteam,targets,receptions,receiving_yards,air_yards,yac,tds,epa,wpa,avg_depth,catch_rate,posteam,team_pass_attempts,team_air_yards,team_epa,air_yard_share,target_share,yards_per_target,def_targets_dev,def_receptions_dev,def_yards_dev,def_tds_dev,def_epa_dev,red_zone_targets,end_zone_targets,third_down_targets,fourth_down_targets,high_leverage_targets,qb_completions,qb_attempts,qb_air_yards,qb_cpoe,qb_comp_pct,avg_score_diff,avg_quarter,adot,yac_per_reception,td_rate,explosive_plays,first_downs,trailing_pct,leading_pct,wp_var,target_share_std,surface,is_dome,is_rain,is_snow,is_clear,temp_f,humidity_pct,wind_mph,success_rate,big_play_rate,reception_std,second_and_long_targets,third_and_medium_targets,avg_start_yardline,avg_target_depth_vs_qb,yards_Q1,yards_Q2,yards_Q3,yards_Q4,receptions_Q1,receptions_Q2,receptions_Q3,receptions_Q4,targets_Q1,targets_Q2,targets_Q3,targets_Q4,lost_yards_due_to_penalty,yards_wp_<25,yards_wp_25_45,yards_wp_45_55,yards_wp_55_75,yards_wp_>75,yards_wp_NA,receptions_wp_<25,receptions_wp_25_45,receptions_wp_45_55,receptions_wp_55_75,receptions_wp_>75,receptions_wp_NA,targets_wp_<25,targets_wp_25_45,targets_wp_45_55,targets_wp_55_75,targets_wp_>75,targets_wp_NA,home_team,away_team,pregame_spread,pregame_total
2017_01_ARI_DET,00-0022921,L.Fitzgerald,00-0021429,11,13.0,6.0,74.0,144.0,44.0,0.0,0.9970877386513136,-0.0029637926490977094,11.076923076923077,0.46153846153846156,1,48.0,421.0,-8.041296893451177,0.342042755344418,0.2708333333333333,5.6923076923076925,1.0492755975812669,1.0737144476674338,1.0662645634349828,0.8944897984414344,0.338504118939677,3,0,5,0,4,27.0,48.0,8.957446808510639,-6.262744043735752,0.5625,11.153846153846153,2.5384615384615383,11.076923076923077,7.333333333333333,0.0,1.0,4.0,0.0,0.9230769230769231,0.08290838081103918,0.1553059591984422,4,1,0,0,1,68.0,70.0,0.0,0.46153846153846156,0.07692307692307693,11.307814407155197,2.0,0.0,48.07692307692308,2.119476268412438,4.0,51.0,7.0,12.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,4.0,0.0,12.0,0.0,0.0,22.0,40.0,0,2.0,0.0,0.0,2.0,2.0,0,3,1,0,5,4,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0027873,J.Gresham,00-0021429,11,4.0,3.0,15.0,25.0,4.0,0.0,-0.3754959126322679,-0.040728695574216704,6.25,0.75,1,48.0,421.0,-8.041296893451177,0.05938242280285035,0.08333333333333333,3.75,1.0492755975812669,1.0737144476674338,1.0662645634349828,0.8944897984414344,0.338504118939677,2,0,1,0,2,27.0,48.0,8.957446808510639,-6.262744043735752,0.5625,12.75,2.5,6.25,1.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.12642604891247258,0.09099390139944534,4,1,0,0,1,68.0,70.0,0.0,0.5,0.0,7.937253933193772,0.0,0.0,41.5,-2.707446808510639,-4.0,0.0,8.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,8.0,-4.0,0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,1,2,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0027891,G.Tate,00-0026498,1,12.0,10.0,107.0,68.0,43.0,0.0,-5.569108390307568,-0.1617788932714361,5.666666666666667,0.8333333333333334,1,48.0,421.0,-8.041296893451177,0.16152019002375298,0.25,8.916666666666666,1.0344710036118663,1.0062405889342345,0.9824126899998045,1.0222740553616392,0.42419516768267196,1,0,4,0,2,29.0,41.0,7.487179487179487,5.45587081175584,0.7073170731707317,6.75,2.5,5.666666666666667,4.3,0.0,0.0,5.0,0.0,0.5833333333333334,0.030364153847374366,0.06377864282585574,4,1,0,0,1,68.0,70.0,0.0,0.8333333333333334,0.0,5.8509258526606995,3.0,1.0,59.0,-1.8205128205128205,25.0,36.0,11.0,35.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,0.0,31.0,62.0,0.0,0.0,14.0,0,3.0,6.0,0.0,0.0,1.0,0,3,7,0,1,1,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0029293,M.Jones,00-0026498,1,3.0,2.0,37.0,26.0,11.0,1.0,2.82505589850201,0.06399073488265292,13.0,0.6666666666666666,1,48.0,421.0,-8.041296893451177,0.06175771971496437,0.0625,12.333333333333334,1.0344710036118663,1.0062405889342345,0.9824126899998045,1.0222740553616392,0.42419516768267196,2,0,0,0,1,29.0,41.0,7.487179487179487,5.45587081175584,0.7073170731707317,10.0,3.0,8.666666666666666,5.5,0.3333333333333333,1.0,2.0,0.0,0.6666666666666666,0.07578050141792983,0.10424362749999054,4,1,0,0,1,68.0,70.0,0.0,0.6666666666666666,0.3333333333333333,17.67766952966369,0.0,0.0,30.666666666666668,5.512820512820513,0.0,6.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,31.0,6.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0030107,T.Riddick,00-0026498,1,7.0,6.0,27.0,9.0,19.0,1.0,-1.2269185302429921,0.0644366162121299,1.2857142857142858,0.8571428571428571,1,48.0,421.0,-8.041296893451177,0.021377672209026127,0.14583333333333334,3.857142857142857,1.0344710036118663,1.0062405889342345,0.9824126899998045,1.0222740553616392,0.42419516768267196,1,0,3,0,0,29.0,41.0,7.487179487179487,5.45587081175584,0.7073170731707317,5.142857142857143,2.142857142857143,1.2857142857142858,3.1666666666666665,0.14285714285714285,0.0,3.0,0.0,0.5714285714285714,0.005762483242889624,0.06269738384771006,4,1,0,0,1,68.0,70.0,0.0,0.7142857142857143,0.0,5.049752469181039,1.0,0.0,64.0,-6.201465201465202,7.0,13.0,7.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,6.0,21.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0,3,4,0,0,0,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0030117,K.Williams,00-0021429,11,1.0,1.0,2.0,-4.0,6.0,0.0,-0.661773314233869,-0.0324011743068695,-4.0,1.0,1,48.0,421.0,-8.041296893451177,-0.009501187648456057,0.020833333333333332,2.0,1.0492755975812669,1.0737144476674338,1.0662645634349828,0.8944897984414344,0.338504118939677,0,0,0,0,0,27.0,48.0,8.957446808510639,-6.262744043735752,0.5625,17.0,4.0,-4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04251014320189347,4,1,0,0,1,68.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,-12.957446808510639,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0030287,A.Ellington,00-0021429,11,3.0,2.0,35.0,26.0,19.0,0.0,-6.005625773919741,0.0003741092082345985,8.666666666666666,0.6666666666666666,1,48.0,421.0,-8.041296893451177,0.06175771971496437,0.0625,11.666666666666666,1.0492755975812669,1.0737144476674338,1.0662645634349828,0.8944897984414344,0.338504118939677,0,0,0,0,2,27.0,48.0,8.957446808510639,-6.262744043735752,0.5625,17.0,4.0,8.666666666666666,9.5,0.0,1.0,2.0,0.0,1.0,0.026982767533937635,0.11454037162727419,4,1,0,0,1,68.0,70.0,0.0,0.6666666666666666,0.3333333333333333,9.192388155425117,0.0,0.0,66.33333333333333,-0.2907801418439722,0.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,11.0,24.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0,2,1,0,0,0,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0031044,T.Niklas,00-0021429,11,2.0,0.0,0.0,20.0,0.0,0.0,-0.909225674811751,-0.0477224290370942,10.0,0.0,1,48.0,421.0,-8.041296893451177,0.047505938242280284,0.041666666666666664,0.0,1.0492755975812669,1.0737144476674338,1.0662645634349828,0.8944897984414344,0.338504118939677,0,0,0,0,0,27.0,48.0,8.957446808510639,-6.262744043735752,0.5625,13.5,3.5,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03946557485353374,0.04794705039442754,4,1,0,0,1,68.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.042553191489361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0031051,J.Brown,00-0021429,11,10.0,4.0,32.0,121.0,0.0,0.0,-4.711474506187254,-0.0550144043937324,13.444444444444445,0.4,1,48.0,421.0,-8.041296893451177,0.28741092636579574,0.20833333333333334,3.2,1.0492755975812669,1.0737144476674338,1.0662645634349828,0.8944897984414344,0.338504118939677,2,0,2,0,3,27.0,48.0,8.957446808510639,-6.262744043735752,0.5625,12.0,2.5,12.1,0.0,0.0,0.0,3.0,0.0,1.0,0.082690480882419,0.05901915592897322,4,1,0,0,1,68.0,70.0,0.0,0.3,0.0,5.477225575051661,2.0,0.0,38.8,4.486997635933806,0.0,32.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,23.0,9.0,0,0.0,0.0,0.0,3.0,1.0,0,2,0,0,3,5,0,11,1,-2.5,48.5
2017_01_ARI_DET,00-0031189,T.Jones,00-0026498,1,4.0,2.0,32.0,49.0,0.0,0.0,2.4272889082785603,0.1049760580062865,12.25,0.5,1,48.0,421.0,-8.041296893451177,0.1163895486935867,0.08333333333333333,8.0,1.0344710036118663,1.0062405889342345,0.9824126899998045,1.0222740553616392,0.42419516768267196,0,0,1,0,0,29.0,41.0,7.487179487179487,5.45587081175584,0.7073170731707317,9.0,3.0,12.25,0.0,0.0,0.0,2.0,0.0,0.75,0.007153307244266815,0.067725595804665,4,1,0,0,1,68.0,70.0,0.0,0.5,0.0,0.0,1.0,0.0,41.75,4.762820512820513,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,16.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0,1,2,1,0,0,0,11,1,-2.5,48.5
