Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2018,39,NOR,QB,15,15,364,489,3495,7.1,2165,5.9,4.4,1827,5.0,0,13,0,22,4.6,49,10.3,,,2.4,137,43,24,84,16.5,4,6.8,,,,,,,,,"PB,AP-2,AP MVP-2,AP OPoY-2",Drew Brees,BreeDr00
2019,40,NOR,QB,11,11,281,378,2429,6.4,1488,5.3,3.9,1491,5.3,4,9,5,13,3.6,39,10.7,306,84.1,2.3,114,25,17,54,13.8,0,,2,27,2,27,0,0,53,492,PB,Drew Brees,BreeDr00
2020,41,NOR,QB,12,12,275,390,2361,6.1,1464,5.3,3.8,1478,5.4,3,7,2,21,5.5,51,13.4,308,80.8,2.4,92,13,33,59,14.6,2,1.5,5,34,5,34,0,0,55,430,,Drew Brees,BreeDr00
