Season,Age,Team,Pos,G,GS,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,FF,Fmb,FR,FR_Yds,FR_TD,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,Awards,Player,PlayerID
2021,22,CHI,QB,12,10,0,0,0,0,0,0,12,4,-11,0,0.0,0,0,0,0,0,0,,Justin Fields,FielJu00
2022,23,CHI,QB,15,15,0,0,0,0,0,0,16,8,-22,0,0.0,0,0,0,0,0,0,AP MVP-9,Justin Fields,FielJu00
2023,24,CHI,QB,13,13,0,0,0,0,0,0,10,1,-8,0,0.0,0,0,0,0,0,0,,Justin Fields,FielJu00
2024,25,PIT,QB,10,6,0,0,0,0,0,0,6,3,-22,0,0.0,0,0,0,0,0,0,,Justin Fields,FielJu00
2025,26,NYJ,QB,9,9,0,0,0,0,0,0,4,0,-4,0,0.0,0,0,0,0,0,0,,Justin Fields,FielJu00
