Season,Age,Team,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds_Lost,Sk%,NY/A,ANY/A,4QC,GWD,AV,Awards,Player,PlayerID
2021,22,CHI,QB,12,10,2-8-0,159,270,58.9,1870,7,2.6,10,3.7,83,38.2,64,6.9,5.78,11.8,155.8,73.2,31.4,36,264,11.76,5.25,4.24,0,0,6,,Justin Fields,FielJu00
2022,23,CHI,QB,15,15,3-12-0,192,318,60.4,2242,17,5.3,11,3.5,91,36.7,56,7.1,6.56,11.7,149.5,85.2,56.3,55,359,14.75,5.05,4.63,1,2,16,AP MVP-9,Justin Fields,FielJu00
2023,24,CHI,QB,13,13,5-8-0,227,370,61.4,2562,16,4.3,9,2.4,121,38.4,58,6.9,6.69,11.3,197.1,86.3,46.9,44,285,10.63,5.50,5.29,1,1,13,,Justin Fields,FielJu00
2024,25,PIT,QB,10,6,4-2-0,106,161,65.8,1106,5,3.1,1,0.6,45,42.9,55,6.9,7.21,10.4,110.6,93.3,47.4,16,124,9.04,5.55,5.86,0,1,6,,Justin Fields,FielJu00
2025,26,NYJ,QB,9,9,2-7-0,128,204,62.7,1259,7,3.4,1,0.5,58,42.0,42,6.2,6.64,9.8,139.9,89.5,37.7,27,192,11.69,4.62,5.03,1,2,,,Justin Fields,FielJu00
