Season,Age,Team,Pos,G,GS,Def_Int,Def_Int_Yds,Def_Int_TD,Def_Int_Lng,PD,FF,Fmb,FR,FR_Yds,FR_TD,Sk,Tkl_Comb,Tkl_Solo,Tkl_Ast,TFL,QBHits,Sfty,awards,Player,PlayerID
2015,21,STL,RB,13,12,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,,,0,"PB,AP-2,AP ORoY-1",Todd Gurley,GurlTo01
2016,22,LAR,RB,16,16,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,Todd Gurley,GurlTo01
2017,23,LAR,RB,15,15,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP MVP-2,AP OPoY-1,AP CPoY-6",Todd Gurley,GurlTo01
2018,24,LAR,RB,14,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1,AP OPoY-3",Todd Gurley,GurlTo01
2019,25,LAR,RB,15,15,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,Todd Gurley,GurlTo01
2020,26,ATL,RB,15,15,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,Todd Gurley,GurlTo01
