Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2017,22,JAX,RB,13,13,268,1040,9,51,43.3,90,3.9,80.0,20.6,48,36,302,8.4,1,18,56.3,28,2.8,23.2,75.0,6.3,304,4.4,1342,10,2,8,,Leonard Fournette,FourLe00
2018,23,JAX,RB,8,8,133,439,5,23,47.4,25,3.3,54.9,16.6,26,22,185,8.4,1,10,50.0,31,2.8,23.1,84.6,7.1,155,4.0,624,6,0,3,,Leonard Fournette,FourLe00
2019,24,JAX,RB,15,15,265,1152,3,55,41.1,81,4.3,76.8,17.7,100,76,522,6.9,0,23,40.0,27,5.1,34.8,76.0,5.2,341,4.9,1674,3,1,10,,Leonard Fournette,FourLe00
2020,25,TAM,RB,13,3,97,367,6,21,48.5,46,3.8,28.2,7.5,47,36,233,6.5,0,9,48.9,20,2.8,17.9,76.6,5.0,133,4.5,600,6,0,5,,Leonard Fournette,FourLe00
2021,26,TAM,RB,14,13,180,812,8,50,56.1,47,4.5,58.0,12.9,84,69,454,6.6,2,32,57.1,23,4.9,32.4,82.1,5.4,249,5.1,1266,10,1,9,,Leonard Fournette,FourLe00
2022,27,TAM,RB,16,9,189,668,3,40,49.2,23,3.5,41.8,11.8,83,73,523,7.2,3,27,55.4,44,4.6,32.7,88.0,6.3,262,4.5,1191,6,0,7,,Leonard Fournette,FourLe00
2023,28,BUF,RB,2,0,12,40,0,2,41.7,9,3.3,20.0,6.0,0,0,0,,0,0,,,0.0,0.0,,,12,3.3,40,0,0,0,,Leonard Fournette,FourLe00
