timestamp,position,model,strategy,fold_num,hyperparameters,cv_mae,test_mae,test_rmse,test_r2,is_best
2026-03-27T20:27:52.295849,WR,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",0.6928652749079586,11.292279879539947,16.171962165312895,0.3330502359508365,False
2026-03-27T20:28:02.732238,WR,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",0.688395015837647,11.304715293545687,16.23354448736409,0.3279611174157334,False
2026-03-27T20:28:50.496387,WR,RandomForest,Random Search,,"{""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 184}",0.6945892320166381,11.365182901268048,16.253904291270494,0.3262743434528737,False
2026-03-27T20:27:52.295849,WR,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",0.6928652749079586,11.292279879539947,16.171962165312895,0.3330502359508365,False
2026-03-27T20:28:02.732238,WR,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",0.688395015837647,11.304715293545687,16.23354448736409,0.3279611174157334,False
2026-03-27T20:28:50.496387,WR,RandomForest,Random Search,,"{""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 184}",0.6945892320166381,11.365182901268048,16.253904291270494,0.3262743434528737,False
2026-03-27T20:29:41.243460,WR,XGBoost,Grid Search,,"{""learning_rate"": 0.08089013482764068, ""max_depth"": 2, ""n_estimators"": 50, ""subsample"": 1.0}",0.682838838970381,11.461263273902512,16.4557387179557,0.3094383503304204,False
2026-03-27T20:31:11.603919,WR,LightGBM,Grid Search,,"{""learning_rate"": 0.04921212151464817, ""max_depth"": 2, ""n_estimators"": 75, ""num_leaves"": 10}",0.6831601988879473,11.512715458316713,16.497854349483166,0.3058990796220597,False
2026-03-27T20:33:45.000106,WR,RandomForest,Grid Search,,"{""max_depth"": 5, ""min_samples_split"": 3, ""n_estimators"": 234}",0.6902993398938001,11.438119841175803,16.294848589076075,0.3228757793146276,False
2026-03-27T20:27:52.295849,WR,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",0.6928652749079586,11.292279879539947,16.171962165312895,0.3330502359508365,False
2026-03-27T20:28:02.732238,WR,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",0.688395015837647,11.304715293545687,16.23354448736409,0.3279611174157334,False
2026-03-27T20:28:50.496387,WR,RandomForest,Random Search,,"{""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 184}",0.6945892320166381,11.365182901268048,16.253904291270494,0.3262743434528737,False
2026-03-27T20:29:41.243460,WR,XGBoost,Grid Search,,"{""learning_rate"": 0.08089013482764068, ""max_depth"": 2, ""n_estimators"": 50, ""subsample"": 1.0}",0.682838838970381,11.461263273902512,16.4557387179557,0.3094383503304204,False
2026-03-27T20:31:11.603919,WR,LightGBM,Grid Search,,"{""learning_rate"": 0.04921212151464817, ""max_depth"": 2, ""n_estimators"": 75, ""num_leaves"": 10}",0.6831601988879473,11.512715458316713,16.497854349483166,0.3058990796220597,False
2026-03-27T20:33:45.000106,WR,RandomForest,Grid Search,,"{""max_depth"": 5, ""min_samples_split"": 3, ""n_estimators"": 234}",0.6902993398938001,11.438119841175803,16.294848589076075,0.3228757793146276,False
2026-03-27T20:34:05.621402,WR,XGBoost,Bayesian Optimization,,"{""n_estimators"": 239, ""max_depth"": 4, ""learning_rate"": 0.011008725797676843, ""subsample"": 0.8947385331597324, ""colsample_bytree"": 0.6738167152482912}",0.6882512437394346,11.435554959783186,16.427506672881567,0.311805821517143,False
2026-03-27T20:34:16.178472,WR,LightGBM,Bayesian Optimization,,"{""n_estimators"": 239, ""max_depth"": 4, ""learning_rate"": 0.011008725797676843, ""num_leaves"": 81, ""subsample"": 0.6738167152482912}",0.6876602526632892,11.427380701263631,16.42701495440024,0.3118470198241621,False
2026-03-27T20:34:48.255125,WR,RandomForest,Bayesian Optimization,,"{""n_estimators"": 235, ""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 4}",0.6895974445967755,11.458970235767191,16.333442823249207,0.319664452911056,False
2026-03-27T21:03:20.716946,QB,XGBoost,Random Search,,"{""colsample_bytree"": 0.8254442364744264, ""learning_rate"": 0.012282315805420052, ""max_depth"": 9, ""n_estimators"": 343, ""subsample"": 0.5003893829205072}",36.78851376629501,33.07916077809956,42.05391639967084,0.1251854482810357,False
2026-03-27T21:03:22.984660,QB,LightGBM,Random Search,,"{""learning_rate"": 0.03768090197068676, ""max_depth"": 11, ""n_estimators"": 71, ""num_leaves"": 98, ""subsample"": 0.645614570099021}",35.914846335094914,34.10626840029205,42.15150109614309,0.1211207823856834,False
2026-03-27T21:03:27.702793,QB,RandomForest,Random Search,,"{""max_depth"": 19, ""min_samples_leaf"": 4, ""min_samples_split"": 8, ""n_estimators"": 221}",35.91850334903657,32.662857567089006,42.10483415005955,0.1230657619884807,False
2026-03-27T21:03:29.630436,RB,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",18.33539179124931,20.003105219297552,23.74237683228537,0.0939224580666929,False
2026-03-27T21:03:31.396272,RB,LightGBM,Random Search,,"{""learning_rate"": 0.019121286906564162, ""max_depth"": 4, ""n_estimators"": 104, ""num_leaves"": 73, ""subsample"": 0.73338144662399}",18.708888174110587,18.959913268614315,22.819132088057085,0.1630197248572117,False
2026-03-27T21:03:33.701512,RB,RandomForest,Random Search,,"{""max_depth"": 15, ""min_samples_leaf"": 3, ""min_samples_split"": 9, ""n_estimators"": 166}",18.172498629978808,19.60530101227653,23.303194814515244,0.1271333300347094,False
2026-03-27T21:03:35.048773,TE,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",11.694525159029595,12.31404797660582,14.877773997255852,0.36690169236737,False
2026-03-27T21:03:36.231059,TE,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",12.091703001712098,11.71545543988091,14.249649853424394,0.4192307363845222,False
2026-03-27T21:03:38.068322,TE,RandomForest,Random Search,,"{""max_depth"": 8, ""min_samples_leaf"": 4, ""min_samples_split"": 9, ""n_estimators"": 180}",11.891878403865707,12.339450802771596,15.031983087928973,0.3537094658336023,False
2026-03-27T21:03:57.567046,WR,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",0.6928652749079586,11.292279879539947,16.171962165312895,0.3330502359508365,False
2026-03-27T21:04:07.022098,WR,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",0.688395015837647,11.304715293545687,16.23354448736409,0.3279611174157334,False
2026-03-27T21:04:54.046932,WR,RandomForest,Random Search,,"{""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 184}",0.6945892320166381,11.365182901268048,16.253904291270494,0.3262743434528737,False
2026-03-27T21:03:20.716946,QB,XGBoost,Random Search,,"{""colsample_bytree"": 0.8254442364744264, ""learning_rate"": 0.012282315805420052, ""max_depth"": 9, ""n_estimators"": 343, ""subsample"": 0.5003893829205072}",36.78851376629501,33.07916077809956,42.05391639967084,0.1251854482810357,False
2026-03-27T21:03:22.984660,QB,LightGBM,Random Search,,"{""learning_rate"": 0.03768090197068676, ""max_depth"": 11, ""n_estimators"": 71, ""num_leaves"": 98, ""subsample"": 0.645614570099021}",35.914846335094914,34.10626840029205,42.15150109614309,0.1211207823856834,False
2026-03-27T21:03:27.702793,QB,RandomForest,Random Search,,"{""max_depth"": 19, ""min_samples_leaf"": 4, ""min_samples_split"": 8, ""n_estimators"": 221}",35.91850334903657,32.662857567089006,42.10483415005955,0.1230657619884807,False
2026-03-27T21:03:29.630436,RB,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",18.33539179124931,20.003105219297552,23.74237683228537,0.0939224580666929,False
2026-03-27T21:03:31.396272,RB,LightGBM,Random Search,,"{""learning_rate"": 0.019121286906564162, ""max_depth"": 4, ""n_estimators"": 104, ""num_leaves"": 73, ""subsample"": 0.73338144662399}",18.708888174110587,18.959913268614315,22.819132088057085,0.1630197248572117,False
2026-03-27T21:03:33.701512,RB,RandomForest,Random Search,,"{""max_depth"": 15, ""min_samples_leaf"": 3, ""min_samples_split"": 9, ""n_estimators"": 166}",18.172498629978808,19.60530101227653,23.303194814515244,0.1271333300347094,False
2026-03-27T21:03:35.048773,TE,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",11.694525159029595,12.31404797660582,14.877773997255852,0.36690169236737,False
2026-03-27T21:03:36.231059,TE,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",12.091703001712098,11.71545543988091,14.249649853424394,0.4192307363845222,False
2026-03-27T21:03:38.068322,TE,RandomForest,Random Search,,"{""max_depth"": 8, ""min_samples_leaf"": 4, ""min_samples_split"": 9, ""n_estimators"": 180}",11.891878403865707,12.339450802771596,15.031983087928973,0.3537094658336023,False
2026-03-27T21:03:57.567046,WR,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",0.6928652749079586,11.292279879539947,16.171962165312895,0.3330502359508365,False
2026-03-27T21:04:07.022098,WR,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",0.688395015837647,11.304715293545687,16.23354448736409,0.3279611174157334,False
2026-03-27T21:04:54.046932,WR,RandomForest,Random Search,,"{""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 184}",0.6945892320166381,11.365182901268048,16.253904291270494,0.3262743434528737,False
2026-03-27T21:15:56.644896,QB,XGBoost,Grid Search,,"{""learning_rate"": 0.011, ""max_depth"": 7, ""n_estimators"": 293, ""subsample"": 0.7}",37.03038185919558,33.561559565584176,42.48387526887867,0.1072058114461325,False
2026-03-27T21:17:37.987887,QB,LightGBM,Grid Search,,"{""learning_rate"": 0.04768090197068677, ""max_depth"": 11, ""n_estimators"": 50, ""num_leaves"": 88}",35.836143371237576,34.4937433091213,42.2452242834482,0.1172080895947803,False
2026-03-27T21:18:10.088933,QB,RandomForest,Grid Search,,"{""max_depth"": 18, ""min_samples_split"": 9, ""n_estimators"": 221}",36.89780287890043,33.239122838634614,41.83680055443771,0.1341951109353217,False
2026-03-27T21:18:19.244753,RB,XGBoost,Grid Search,,"{""learning_rate"": 0.12089013482764066, ""max_depth"": 2, ""n_estimators"": 50, ""subsample"": 0.7}",17.91597666195246,20.135086049295424,23.91443906368428,0.0807420895877196,False
2026-03-27T21:18:59.612057,RB,LightGBM,Grid Search,,"{""learning_rate"": 0.030999999999999996, ""max_depth"": 2, ""n_estimators"": 154, ""num_leaves"": 63}",18.558410728682723,19.99667747118925,23.69632514143257,0.0974339797665172,False
2026-03-27T21:19:10.628038,RB,RandomForest,Grid Search,,"{""max_depth"": 18, ""min_samples_split"": 8, ""n_estimators"": 166}",18.258436005600288,19.34112909628774,23.161000801481944,0.1377531392061979,False
2026-03-27T21:19:19.943715,TE,XGBoost,Grid Search,,"{""learning_rate"": 0.10089013482764067, ""max_depth"": 2, ""n_estimators"": 75, ""subsample"": 0.9}",11.694355736159231,11.574815091118884,14.196381566649276,0.4235647039088895,False
2026-03-27T21:19:38.726280,TE,LightGBM,Grid Search,,"{""learning_rate"": 0.07921212151464818, ""max_depth"": 4, ""n_estimators"": 50, ""num_leaves"": 10}",12.033076192853695,11.700135022473106,14.532888696229127,0.3959134962936972,False
2026-03-27T21:19:47.546191,TE,RandomForest,Grid Search,,"{""max_depth"": 7, ""min_samples_split"": 10, ""n_estimators"": 180}",11.916970482830829,12.337033470515513,14.984692665913602,0.3577695124653681,False
2026-03-27T21:20:40.328927,WR,XGBoost,Grid Search,,"{""learning_rate"": 0.08089013482764068, ""max_depth"": 2, ""n_estimators"": 50, ""subsample"": 1.0}",0.682838838970381,11.461263273902512,16.4557387179557,0.3094383503304204,False
2026-03-27T21:22:09.574344,WR,LightGBM,Grid Search,,"{""learning_rate"": 0.04921212151464817, ""max_depth"": 2, ""n_estimators"": 75, ""num_leaves"": 10}",0.6831601988879473,11.512715458316713,16.497854349483166,0.3058990796220597,False
2026-03-27T21:24:45.624228,WR,RandomForest,Grid Search,,"{""max_depth"": 5, ""min_samples_split"": 3, ""n_estimators"": 234}",0.6902993398938001,11.4381198411758,16.294848589076075,0.3228757793146278,False
2026-03-27T21:03:20.716946,QB,XGBoost,Random Search,,"{""colsample_bytree"": 0.8254442364744264, ""learning_rate"": 0.012282315805420052, ""max_depth"": 9, ""n_estimators"": 343, ""subsample"": 0.5003893829205072}",36.78851376629501,33.07916077809956,42.05391639967084,0.1251854482810357,False
2026-03-27T21:03:22.984660,QB,LightGBM,Random Search,,"{""learning_rate"": 0.03768090197068676, ""max_depth"": 11, ""n_estimators"": 71, ""num_leaves"": 98, ""subsample"": 0.645614570099021}",35.914846335094914,34.10626840029205,42.15150109614309,0.1211207823856834,False
2026-03-27T21:03:27.702793,QB,RandomForest,Random Search,,"{""max_depth"": 19, ""min_samples_leaf"": 4, ""min_samples_split"": 8, ""n_estimators"": 221}",35.91850334903657,32.662857567089006,42.10483415005955,0.1230657619884807,False
2026-03-27T21:03:29.630436,RB,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",18.33539179124931,20.003105219297552,23.74237683228537,0.0939224580666929,False
2026-03-27T21:03:31.396272,RB,LightGBM,Random Search,,"{""learning_rate"": 0.019121286906564162, ""max_depth"": 4, ""n_estimators"": 104, ""num_leaves"": 73, ""subsample"": 0.73338144662399}",18.708888174110587,18.959913268614315,22.819132088057085,0.1630197248572117,False
2026-03-27T21:03:33.701512,RB,RandomForest,Random Search,,"{""max_depth"": 15, ""min_samples_leaf"": 3, ""min_samples_split"": 9, ""n_estimators"": 166}",18.172498629978808,19.60530101227653,23.303194814515244,0.1271333300347094,False
2026-03-27T21:03:35.048773,TE,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",11.694525159029595,12.31404797660582,14.877773997255852,0.36690169236737,False
2026-03-27T21:03:36.231059,TE,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",12.091703001712098,11.71545543988091,14.249649853424394,0.4192307363845222,False
2026-03-27T21:03:38.068322,TE,RandomForest,Random Search,,"{""max_depth"": 8, ""min_samples_leaf"": 4, ""min_samples_split"": 9, ""n_estimators"": 180}",11.891878403865707,12.339450802771596,15.031983087928973,0.3537094658336023,False
2026-03-27T21:03:57.567046,WR,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",0.6928652749079586,11.292279879539947,16.171962165312895,0.3330502359508365,False
2026-03-27T21:04:07.022098,WR,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",0.688395015837647,11.304715293545687,16.23354448736409,0.3279611174157334,False
2026-03-27T21:04:54.046932,WR,RandomForest,Random Search,,"{""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 184}",0.6945892320166381,11.365182901268048,16.253904291270494,0.3262743434528737,False
2026-03-27T21:15:56.644896,QB,XGBoost,Grid Search,,"{""learning_rate"": 0.011, ""max_depth"": 7, ""n_estimators"": 293, ""subsample"": 0.7}",37.03038185919558,33.561559565584176,42.48387526887867,0.1072058114461325,False
2026-03-27T21:17:37.987887,QB,LightGBM,Grid Search,,"{""learning_rate"": 0.04768090197068677, ""max_depth"": 11, ""n_estimators"": 50, ""num_leaves"": 88}",35.836143371237576,34.4937433091213,42.2452242834482,0.1172080895947803,False
2026-03-27T21:18:10.088933,QB,RandomForest,Grid Search,,"{""max_depth"": 18, ""min_samples_split"": 9, ""n_estimators"": 221}",36.89780287890043,33.239122838634614,41.83680055443771,0.1341951109353217,False
2026-03-27T21:18:19.244753,RB,XGBoost,Grid Search,,"{""learning_rate"": 0.12089013482764066, ""max_depth"": 2, ""n_estimators"": 50, ""subsample"": 0.7}",17.91597666195246,20.135086049295424,23.91443906368428,0.0807420895877196,False
2026-03-27T21:18:59.612057,RB,LightGBM,Grid Search,,"{""learning_rate"": 0.030999999999999996, ""max_depth"": 2, ""n_estimators"": 154, ""num_leaves"": 63}",18.558410728682723,19.99667747118925,23.69632514143257,0.0974339797665172,False
2026-03-27T21:19:10.628038,RB,RandomForest,Grid Search,,"{""max_depth"": 18, ""min_samples_split"": 8, ""n_estimators"": 166}",18.258436005600288,19.34112909628774,23.161000801481944,0.1377531392061979,False
2026-03-27T21:19:19.943715,TE,XGBoost,Grid Search,,"{""learning_rate"": 0.10089013482764067, ""max_depth"": 2, ""n_estimators"": 75, ""subsample"": 0.9}",11.694355736159231,11.574815091118884,14.196381566649276,0.4235647039088895,False
2026-03-27T21:19:38.726280,TE,LightGBM,Grid Search,,"{""learning_rate"": 0.07921212151464818, ""max_depth"": 4, ""n_estimators"": 50, ""num_leaves"": 10}",12.033076192853695,11.700135022473106,14.532888696229127,0.3959134962936972,False
2026-03-27T21:19:47.546191,TE,RandomForest,Grid Search,,"{""max_depth"": 7, ""min_samples_split"": 10, ""n_estimators"": 180}",11.916970482830829,12.337033470515513,14.984692665913602,0.3577695124653681,False
2026-03-27T21:20:40.328927,WR,XGBoost,Grid Search,,"{""learning_rate"": 0.08089013482764068, ""max_depth"": 2, ""n_estimators"": 50, ""subsample"": 1.0}",0.682838838970381,11.461263273902512,16.4557387179557,0.3094383503304204,False
2026-03-27T21:22:09.574344,WR,LightGBM,Grid Search,,"{""learning_rate"": 0.04921212151464817, ""max_depth"": 2, ""n_estimators"": 75, ""num_leaves"": 10}",0.6831601988879473,11.512715458316713,16.497854349483166,0.3058990796220597,False
2026-03-27T21:24:45.624228,WR,RandomForest,Grid Search,,"{""max_depth"": 5, ""min_samples_split"": 3, ""n_estimators"": 234}",0.6902993398938001,11.4381198411758,16.294848589076075,0.3228757793146278,False
2026-03-27T21:25:09.021627,WR,XGBoost,Bayesian Optimization,,"{""n_estimators"": 239, ""max_depth"": 4, ""learning_rate"": 0.011008725797676843, ""subsample"": 0.8947385331597324, ""colsample_bytree"": 0.6738167152482912}",0.6882512437394346,11.435554959783186,16.427506672881567,0.311805821517143,False
2026-03-27T21:25:19.932911,WR,LightGBM,Bayesian Optimization,,"{""n_estimators"": 239, ""max_depth"": 4, ""learning_rate"": 0.011008725797676843, ""num_leaves"": 81, ""subsample"": 0.6738167152482912}",0.6876602526632892,11.427380701263631,16.42701495440024,0.3118470198241621,False
2026-03-27T21:25:52.865166,WR,RandomForest,Bayesian Optimization,,"{""n_estimators"": 235, ""max_depth"": 5, ""min_samples_split"": 10, ""min_samples_leaf"": 4}",0.6895974445967754,11.458970235767191,16.33344282324921,0.3196644529110557,False
2026-03-27T22:09:12.384837,QB,XGBoost,Random Search,,"{""colsample_bytree"": 0.8254442364744264, ""learning_rate"": 0.012282315805420052, ""max_depth"": 9, ""n_estimators"": 343, ""subsample"": 0.5003893829205072}",36.78851376629501,33.07916077809956,42.05391639967084,0.1251854482810357,False
2026-03-27T22:09:14.545634,QB,LightGBM,Random Search,,"{""learning_rate"": 0.03768090197068676, ""max_depth"": 11, ""n_estimators"": 71, ""num_leaves"": 98, ""subsample"": 0.645614570099021}",35.914846335094914,34.10626840029205,42.15150109614309,0.1211207823856834,False
2026-03-27T22:09:19.257361,QB,RandomForest,Random Search,,"{""max_depth"": 19, ""min_samples_leaf"": 4, ""min_samples_split"": 8, ""n_estimators"": 221}",35.91850334903657,32.662857567088984,42.10483415005955,0.1230657619884807,False
2026-03-27T22:09:21.194133,RB,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",18.33539179124931,20.003105219297552,23.74237683228537,0.0939224580666929,False
2026-03-27T22:09:22.914177,RB,LightGBM,Random Search,,"{""learning_rate"": 0.019121286906564162, ""max_depth"": 4, ""n_estimators"": 104, ""num_leaves"": 73, ""subsample"": 0.73338144662399}",18.708888174110587,18.959913268614315,22.819132088057085,0.1630197248572117,False
2026-03-27T22:09:25.174919,RB,RandomForest,Random Search,,"{""max_depth"": 15, ""min_samples_leaf"": 3, ""min_samples_split"": 9, ""n_estimators"": 166}",18.172498629978808,19.605301012276527,23.30319481451524,0.1271333300347097,False
2026-03-27T22:09:26.525010,TE,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",11.694525159029595,12.31404797660582,14.877773997255852,0.36690169236737,False
2026-03-27T22:09:27.680740,TE,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",12.091703001712098,11.71545543988091,14.249649853424394,0.4192307363845222,False
2026-03-27T22:09:29.543330,TE,RandomForest,Random Search,,"{""max_depth"": 8, ""min_samples_leaf"": 4, ""min_samples_split"": 9, ""n_estimators"": 180}",11.89187840386571,12.339450802771596,15.031983087928973,0.3537094658336024,False
2026-03-27T22:09:48.827352,WR,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",0.6928652749079586,11.292279879539947,16.171962165312895,0.3330502359508365,False
2026-03-27T22:09:56.448929,WR,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",0.688395015837647,11.304715293545687,16.23354448736409,0.3279611174157334,False
2026-03-27T22:10:41.411584,WR,RandomForest,Random Search,,"{""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 184}",0.6945892320166384,11.36518290126805,16.253904291270498,0.3262743434528735,False
2026-03-27T22:09:12.384837,QB,XGBoost,Random Search,,"{""colsample_bytree"": 0.8254442364744264, ""learning_rate"": 0.012282315805420052, ""max_depth"": 9, ""n_estimators"": 343, ""subsample"": 0.5003893829205072}",36.78851376629501,33.07916077809956,42.05391639967084,0.1251854482810357,False
2026-03-27T22:09:14.545634,QB,LightGBM,Random Search,,"{""learning_rate"": 0.03768090197068676, ""max_depth"": 11, ""n_estimators"": 71, ""num_leaves"": 98, ""subsample"": 0.645614570099021}",35.914846335094914,34.10626840029205,42.15150109614309,0.1211207823856834,False
2026-03-27T22:09:19.257361,QB,RandomForest,Random Search,,"{""max_depth"": 19, ""min_samples_leaf"": 4, ""min_samples_split"": 8, ""n_estimators"": 221}",35.91850334903657,32.662857567088984,42.10483415005955,0.1230657619884807,False
2026-03-27T22:09:21.194133,RB,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",18.33539179124931,20.003105219297552,23.74237683228537,0.0939224580666929,False
2026-03-27T22:09:22.914177,RB,LightGBM,Random Search,,"{""learning_rate"": 0.019121286906564162, ""max_depth"": 4, ""n_estimators"": 104, ""num_leaves"": 73, ""subsample"": 0.73338144662399}",18.708888174110587,18.959913268614315,22.819132088057085,0.1630197248572117,False
2026-03-27T22:09:25.174919,RB,RandomForest,Random Search,,"{""max_depth"": 15, ""min_samples_leaf"": 3, ""min_samples_split"": 9, ""n_estimators"": 166}",18.172498629978808,19.605301012276527,23.30319481451524,0.1271333300347097,False
2026-03-27T22:09:26.525010,TE,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",11.694525159029595,12.31404797660582,14.877773997255852,0.36690169236737,False
2026-03-27T22:09:27.680740,TE,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",12.091703001712098,11.71545543988091,14.249649853424394,0.4192307363845222,False
2026-03-27T22:09:29.543330,TE,RandomForest,Random Search,,"{""max_depth"": 8, ""min_samples_leaf"": 4, ""min_samples_split"": 9, ""n_estimators"": 180}",11.89187840386571,12.339450802771596,15.031983087928973,0.3537094658336024,False
2026-03-27T22:09:48.827352,WR,XGBoost,Random Search,,"{""colsample_bytree"": 0.9250192888948996, ""learning_rate"": 0.09089013482764069, ""max_depth"": 2, ""n_estimators"": 97, ""subsample"": 0.6854091260991332}",0.6928652749079586,11.292279879539947,16.171962165312895,0.3330502359508365,False
2026-03-27T22:09:56.448929,WR,LightGBM,Random Search,,"{""learning_rate"": 0.07921212151464817, ""max_depth"": 3, ""n_estimators"": 51, ""num_leaves"": 15, ""subsample"": 0.6039708314340944}",0.688395015837647,11.304715293545687,16.23354448736409,0.3279611174157334,False
2026-03-27T22:10:41.411584,WR,RandomForest,Random Search,,"{""max_depth"": 7, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 184}",0.6945892320166384,11.36518290126805,16.253904291270498,0.3262743434528735,False
2026-03-27T22:21:13.949981,QB,XGBoost,Grid Search,,"{""learning_rate"": 0.011, ""max_depth"": 7, ""n_estimators"": 293, ""subsample"": 0.7}",37.03038185919558,33.561559565584176,42.48387526887867,0.1072058114461325,False
2026-03-27T22:22:49.144699,QB,LightGBM,Grid Search,,"{""learning_rate"": 0.04768090197068677, ""max_depth"": 11, ""n_estimators"": 50, ""num_leaves"": 88}",35.836143371237576,34.4937433091213,42.2452242834482,0.1172080895947803,False
