Season,Age,Team,Pos,G,GS,Rush_Att,Rush_Yds,Rush_TD,Rush_1D,Rush_Succ%,Rush_Lng,Rush_Y/A,Rush_Y/G,Rush_A/G,Tgt,Rec,Rec_Yds,Rec_Y/R,Rec_TD,Rec_1D,Rec_Succ%,Rec_Lng,Rec/G,Rec_Y/G,Catch%,Rec_Y/Tgt,Touches,Y/Touch,Scrimmage_Yds,Rush_Rec_TD,Fmb,av,awards,Player,PlayerID
2009,23,HOU,RB,6,1,54,257,3,15,53.7,24,4.8,42.8,9.0,9,8,93,11.6,0,4,88.9,20,1.3,15.5,88.9,10.3,62,5.6,350,3,1,3,,Arian Foster,FostAr00
2010,24,HOU,RB,16,13,327,1616,16,90,51.4,74,4.9,101.0,20.4,84,66,604,9.2,2,34,51.2,50,4.1,37.8,78.6,7.2,393,5.6,2220,18,3,20,"PB,AP-1,AP OPoY-3",Arian Foster,FostAr00
2011,25,HOU,RB,13,13,278,1224,10,58,42.4,43,4.4,94.2,21.4,72,53,617,11.6,2,19,43.1,78,4.1,47.5,73.6,8.6,331,5.6,1841,12,5,13,"PB,AP-2",Arian Foster,FostAr00
2012,26,HOU,RB,16,16,351,1424,15,78,44.4,46,4.1,89.0,21.9,58,40,217,5.4,2,10,25.9,23,2.5,13.6,69.0,3.7,391,4.2,1641,17,3,10,PB,Arian Foster,FostAr00
2013,27,HOU,RB,8,8,121,542,1,31,49.6,23,4.5,67.8,15.1,35,22,183,8.3,1,6,28.6,41,2.8,22.9,62.9,5.2,143,5.1,725,2,0,3,,Arian Foster,FostAr00
2014,28,HOU,RB,13,13,260,1246,8,55,45.0,51,4.8,95.8,20.0,59,38,327,8.6,5,15,35.6,56,2.9,25.2,64.4,5.5,298,5.3,1573,13,2,10,"PB,AP CPoY-5",Arian Foster,FostAr00
2015,29,HOU,RB,4,4,63,163,1,12,39.7,16,2.6,40.8,15.8,28,22,227,10.3,2,13,60.7,32,5.5,56.8,78.6,8.1,85,4.6,390,3,2,3,,Arian Foster,FostAr00
2016,30,MIA,RB,4,2,22,55,0,3,27.3,9,2.5,13.8,5.5,10,6,78,13.0,0,2,20.0,50,1.5,19.5,60.0,7.8,28,4.8,133,0,1,1,,Arian Foster,FostAr00
