Season,Age,Team,Pos,G,GS,Cmp,Att,pass_target_yds,pass_tgt_yds_per_att,pass_air_yds,pass_air_yds_per_cmp,pass_air_yds_per_att,pass_yac,pass_yac_per_cmp,pass_batted_passes,pass_throwaways,pass_spikes,pass_drops,pass_drop_pct,pass_poor_throws,pass_poor_throw_pct,pass_on_target,pass_on_target_pct,pocket_time,pass_blitzed,pass_hurried,pass_hits,pass_pressured,pass_pressured_pct,rush_scrambles,rush_scrambles_yds_per_att,pass_rpo,pass_rpo_yds,pass_rpo_pass_att,pass_rpo_pass_yds,pass_rpo_rush_att,pass_rpo_rush_yds,pass_play_action,pass_play_action_pass_yds,Awards,Player,PlayerID
2018,29,CAR,QB,14,14,320,471,3384,7.2,1652,5.2,3.5,1743,5.4,0,16,3,24,5.3,62,13.7,,,2.3,135,49,22,100,19.0,27,7.4,,,,,,,,,,Cam Newton,NewtCa00
2019,30,CAR,QB,2,2,50,89,793,8.9,368,7.4,4.1,204,4.1,2,2,1,3,3.5,26,30.2,54,62.8,2.2,43,12,5,23,24.0,1,3.0,15,116,12,116,2,0,22,195,,Cam Newton,NewtCa00
2020,31,NWE,QB,15,15,242,368,2496,6.8,1393,5.8,3.8,1264,5.2,9,11,2,15,4.2,70,19.7,265,74.6,2.6,178,48,30,109,26.0,20,9.3,36,145,13,61,23,84,99,863,,Cam Newton,NewtCa00
2021,32,CAR,QB,8,5,69,126,882,7.0,375,5.4,3.0,309,4.5,6,2,0,6,4.8,28,22.6,81,65.3,2.2,59,15,10,35,24.5,7,8.3,32,202,19,119,12,83,19,113,,Cam Newton,NewtCa00
